group,seed,k_frac,acc,file
shuffle,6,0.45,0.889799952507019,results_kfrac_geo_r_r50_shuffle6.yaml
shuffle,6,0.5,0.8966999650001526,results_kfrac_geo_r_r50_shuffle6.yaml
shuffle,6,0.55,0.8980000019073486,results_kfrac_geo_r_r50_shuffle6.yaml
shuffle,6,0.6,0.8976999521255493,results_kfrac_geo_r_r50_shuffle6.yaml
shuffle,6,0.65,0.9005999565124512,results_kfrac_geo_r_r50_shuffle6.yaml
shuffle,6,0.7,0.9032999873161316,results_kfrac_geo_r_r50_shuffle6.yaml
shuffle,6,0.75,0.9048999547958374,results_kfrac_geo_r_r50_shuffle6.yaml
shuffle,6,0.8,0.9048999547958374,results_kfrac_geo_r_r50_shuffle6.yaml
shuffle,6,0.85,0.9074999690055847,results_kfrac_geo_r_r50_shuffle6.yaml
shuffle,6,0.9,0.9093999862670898,results_kfrac_geo_r_r50_shuffle6.yaml
shuffle,6,0.95,0.910099983215332,results_kfrac_geo_r_r50_shuffle6.yaml
shuffle,6,1.0,0.9106000065803528,results_kfrac_geo_r_r50_shuffle6.yaml
shuffle,7,0.05,0.7256999611854553,results_kfrac_geo_r_r50_shuffle7.yaml
shuffle,7,0.1,0.7997999787330627,results_kfrac_geo_r_r50_shuffle7.yaml
shuffle,7,0.15,0.8359999656677246,results_kfrac_geo_r_r50_shuffle7.yaml
shuffle,7,0.2,0.85999995470047,results_kfrac_geo_r_r50_shuffle7.yaml
shuffle,7,0.25,0.8643999695777893,results_kfrac_geo_r_r50_shuffle7.yaml
shuffle,7,0.3,0.8737999796867371,results_kfrac_geo_r_r50_shuffle7.yaml
shuffle,7,0.35,0.8809999823570251,results_kfrac_geo_r_r50_shuffle7.yaml
shuffle,7,0.4,0.8876999616622925,results_kfrac_geo_r_r50_shuffle7.yaml
shuffle,7,0.45,0.8921999931335449,results_kfrac_geo_r_r50_shuffle7.yaml
shuffle,7,0.5,0.8942999839782715,results_kfrac_geo_r_r50_shuffle7.yaml
shuffle,7,0.55,0.8991000056266785,results_kfrac_geo_r_r50_shuffle7.yaml
shuffle,7,0.6,0.8991999626159668,results_kfrac_geo_r_r50_shuffle7.yaml
shuffle,7,0.65,0.9027999639511108,results_kfrac_geo_r_r50_shuffle7.yaml
shuffle,7,0.7,0.9041999578475952,results_kfrac_geo_r_r50_shuffle7.yaml
shuffle,7,0.75,0.9070999622344971,results_kfrac_geo_r_r50_shuffle7.yaml
shuffle,7,0.8,0.9078999757766724,results_kfrac_geo_r_r50_shuffle7.yaml
shuffle,7,0.85,0.9088999629020691,results_kfrac_geo_r_r50_shuffle7.yaml
shuffle,7,0.9,0.9106000065803528,results_kfrac_geo_r_r50_shuffle7.yaml
shuffle,7,0.95,0.9111999869346619,results_kfrac_geo_r_r50_shuffle7.yaml
shuffle,7,1.0,0.9106000065803528,results_kfrac_geo_r_r50_shuffle7.yaml
shuffle,8,0.05,0.7303000092506409,results_kfrac_geo_r_r50_shuffle8.yaml
shuffle,8,0.1,0.808899998664856,results_kfrac_geo_r_r50_shuffle8.yaml
shuffle,8,0.15,0.8427000045776367,results_kfrac_geo_r_r50_shuffle8.yaml
shuffle,8,0.2,0.8585000038146973,results_kfrac_geo_r_r50_shuffle8.yaml
shuffle,8,0.25,0.8667999505996704,results_kfrac_geo_r_r50_shuffle8.yaml
shuffle,8,0.3,0.8762999773025513,results_kfrac_geo_r_r50_shuffle8.yaml
shuffle,8,0.35,0.8807999491691589,results_kfrac_geo_r_r50_shuffle8.yaml
shuffle,8,0.4,0.8869999647140503,results_kfrac_geo_r_r50_shuffle8.yaml
shuffle,8,0.45,0.8887999653816223,results_kfrac_geo_r_r50_shuffle8.yaml
shuffle,8,0.5,0.8919000029563904,results_kfrac_geo_r_r50_shuffle8.yaml
shuffle,8,0.55,0.895799994468689,results_kfrac_geo_r_r50_shuffle8.yaml
shuffle,8,0.6,0.8987999558448792,results_kfrac_geo_r_r50_shuffle8.yaml
shuffle,8,0.65,0.9023000001907349,results_kfrac_geo_r_r50_shuffle8.yaml
shuffle,8,0.7,0.9025999903678894,results_kfrac_geo_r_r50_shuffle8.yaml
shuffle,8,0.75,0.9054999947547913,results_kfrac_geo_r_r50_shuffle8.yaml
shuffle,8,0.8,0.9068999886512756,results_kfrac_geo_r_r50_shuffle8.yaml
shuffle,8,0.85,0.9066999554634094,results_kfrac_geo_r_r50_shuffle8.yaml
shuffle,8,0.9,0.9073999524116516,results_kfrac_geo_r_r50_shuffle8.yaml
shuffle,8,0.95,0.909500002861023,results_kfrac_geo_r_r50_shuffle8.yaml
shuffle,8,1.0,0.9106000065803528,results_kfrac_geo_r_r50_shuffle8.yaml
shuffle,9,0.05,0.7238999605178833,results_kfrac_geo_r_r50_shuffle9.yaml
shuffle,9,0.1,0.8073999881744385,results_kfrac_geo_r_r50_shuffle9.yaml
shuffle,9,0.15,0.8349999785423279,results_kfrac_geo_r_r50_shuffle9.yaml
shuffle,9,0.2,0.8603000044822693,results_kfrac_geo_r_r50_shuffle9.yaml
shuffle,9,0.25,0.8682999610900879,results_kfrac_geo_r_r50_shuffle9.yaml
shuffle,9,0.3,0.8766999840736389,results_kfrac_geo_r_r50_shuffle9.yaml
shuffle,9,0.35,0.8809999823570251,results_kfrac_geo_r_r50_shuffle9.yaml
shuffle,9,0.4,0.8869999647140503,results_kfrac_geo_r_r50_shuffle9.yaml
shuffle,9,0.45,0.8888999819755554,results_kfrac_geo_r_r50_shuffle9.yaml
shuffle,9,0.5,0.8937000036239624,results_kfrac_geo_r_r50_shuffle9.yaml
shuffle,9,0.55,0.8952999711036682,results_kfrac_geo_r_r50_shuffle9.yaml
shuffle,9,0.6,0.8996999859809875,results_kfrac_geo_r_r50_shuffle9.yaml
shuffle,9,0.65,0.9000999927520752,results_kfrac_geo_r_r50_shuffle9.yaml
shuffle,9,0.7,0.9045999646186829,results_kfrac_geo_r_r50_shuffle9.yaml
shuffle,9,0.75,0.9059999585151672,results_kfrac_geo_r_r50_shuffle9.yaml
shuffle,9,0.8,0.9083999991416931,results_kfrac_geo_r_r50_shuffle9.yaml
shuffle,9,0.85,0.906499981880188,results_kfrac_geo_r_r50_shuffle9.yaml
shuffle,9,0.9,0.9075999855995178,results_kfrac_geo_r_r50_shuffle9.yaml
shuffle,9,0.95,0.9109999537467957,results_kfrac_geo_r_r50_shuffle9.yaml
shuffle,9,1.0,0.9106000065803528,results_kfrac_geo_r_r50_shuffle9.yaml
