mode,k_frac,mean,std,sem,ci_lo,ci_hi,n
bestof_random（160）,0.05,0.7392099916934967,0.012527073950380541,0.003961408610056563,0.7302486628312653,0.748171320555728,10
bestof_random（160）,0.1,0.8108699798583985,0.007186726891317645,0.0022726425898145133,0.8057289051452423,0.8160110545715547,10
bestof_random（160）,0.15,0.8418799817562104,0.005666628204534646,0.0017919451779679963,0.8378263201364282,0.8459336433759925,10
bestof_random（160）,0.2,0.857459980249405,0.0041729731832329696,0.0013196099873819347,0.8544748150642751,0.8604451454345348,10
bestof_random（160）,0.25,0.8690099835395813,0.0031973697607852775,0.0010110970965829197,0.8667227230002053,0.8712972440789573,10
bestof_random（160）,0.3,0.8752899825572967,0.004136939831468022,0.0013082152410512065,0.8723305940791979,0.8782493710353956,10
bestof_random（160）,0.35,0.8815199792385101,0.0029442235557794456,0.000931045237698285,0.8794138085851098,0.8836261498919105,10
bestof_random（160）,0.4,0.8881299734115601,0.002654162675633869,0.0008393199335609716,0.8862312998119289,0.8900286470111912,10
bestof_random（160）,0.45,0.8905999779701232,0.0016739887342646347,0.0005293617177738596,0.8894024785685204,0.8917974773717261,10
bestof_random（160）,0.5,0.8951899766921997,0.0017508423832835632,0.0005536649755133574,0.8939374995020207,0.8964424538823786,10
bestof_random（160）,0.55,0.8977099776268005,0.001851998421113741,0.0005856533233755093,0.8963851377663773,0.8990348174872237,10
bestof_random（160）,0.6,0.9002999782562255,0.00121105767435543,0.0003829700628789648,0.8994336397853252,0.9011663167271259,10
bestof_random（160）,0.65,0.9020399749279022,0.001547174226854003,0.0004892594493968698,0.900933193159955,0.9031467566958494,10
bestof_random（160）,0.7,0.9045499682426452,0.0009407378712413163,0.0002974874354300772,0.903877004909728,0.9052229315755624,10
bestof_random（160）,0.75,0.9055399835109711,0.0008487882053233887,0.0002684103979908563,0.9049327970065716,0.9061471700153706,10
bestof_random（160）,0.8,0.90723996758461,0.0013376698148944075,0.00042300833723221557,0.9062830562445932,0.9081968789246269,10
bestof_random（160）,0.85,0.9088999807834626,0.0005291592196504755,0.0001673348378972831,0.9085214430813182,0.9092785184856069,10
bestof_random（160）,0.9,0.9091399788856507,0.0008154057259414886,0.00025785393111181493,0.908556672768416,0.9097232850028854,10
bestof_random（160）,0.95,0.9103799879550933,0.0007857050201179016,0.0002484617432600987,0.9098179284428823,0.9109420474673043,10
bestof_random（160）,1.0,0.9106000065803528,0.0,0.0,0.9106000065803528,0.9106000065803528,10
