config,coord_dim,seed,k_frac,spearman_D_S,perm_null_mean,perm_null_sd,perm_p,perm_p_one_sided,n_perm,n_inputs,n_pairs,inputs,within_imp_mean_rho,cohesion_selected,cohesion_random_mean,cohesion_random_sd,cohesion_z,cohesion_matched_mean,cohesion_matched_sd,cohesion_matched_z,imp_selected,imp_all
cifar10 geo_r,3,5,0.2,-0.10876814352575964,0.00011384133781024059,0.007005192973626364,0.001,0.001,999,4000,300000,calib,-0.1390925595068924,0.02823796682059765,0.018915161201730372,0.001118324393806514,8.336405484993694,0.024091957351192832,0.0013661652337095401,3.034778930153568,0.5855898857116699,0.5094814896583557
cifar10 geo_r,3,6,0.05,-0.10768078963396223,0.0002131280019969275,0.007253297764364412,0.001,0.001,999,4000,300000,calib,-0.1356449723382125,0.027438675984740257,0.01895773293916136,0.0029597115251591565,2.865462721829749,0.025335978511720897,0.0035010463286725387,0.6005911590481668,0.5987353324890137,0.5081537365913391
cifar10 geo_r,3,6,0.1,-0.10768078963396223,0.0002131280019969275,0.007253297764364412,0.001,0.001,999,4000,300000,calib,-0.1356449723382125,0.024171147495508194,0.019377928972244263,0.0018640719692566369,2.5713698825716595,0.026611417550593614,0.0024404147551739773,-0.9999407063540363,0.6082313656806946,0.5081537365913391
cifar10 geo_r,3,6,0.2,-0.10768078963396223,0.0002131280019969275,0.007253297764364412,0.001,0.001,999,4000,300000,calib,-0.1356449723382125,0.02038220688700676,0.019268463402986526,0.0011672132007263226,0.9541902733562247,0.02309801919385791,0.001423749959782306,-1.9075065016043242,0.5746958255767822,0.5081537365913391
cifar10 geo_r,3,7,0.05,-0.12405936327715354,7.058976513290042e-05,0.007113576526006171,0.001,0.001,999,4000,300000,calib,-0.15336577304285717,0.02041526697576046,0.01893935636151582,0.0027580361733747297,0.5351309848498415,0.029896815437823535,0.00446949864304699,-2.1213897166501496,0.6538296937942505,0.5111643671989441
cifar10 geo_r,3,7,0.1,-0.12405936327715354,7.058976513290042e-05,0.007113576526006171,0.001,0.001,999,4000,300000,calib,-0.15336577304285717,0.02882072888314724,0.018608294920995833,0.0018329409651586068,5.5716109523997135,0.026810959437862037,0.0025663759064941914,0.7831157701474609,0.6243100166320801,0.5111643671989441
cifar10 geo_r,3,7,0.2,-0.12405936327715354,7.058976513290042e-05,0.007113576526006171,0.001,0.001,999,4000,300000,calib,-0.15336577304285717,0.021387146785855293,0.018385630045086147,0.001221282485771123,2.4576760686257613,0.024978343537077306,0.001489058985933825,-2.4117222908790037,0.6060741543769836,0.5111643671989441
cifar10 geo_r,3,8,0.05,-0.11698706276593941,6.421860972112644e-05,0.007274370061065607,0.001,0.001,999,4000,300000,calib,-0.14817477917597413,0.030878931283950806,0.01945068871136755,0.0028695704583576575,3.98256210622597,0.02997049112804234,0.004071345573164288,0.2231302009029138,0.6417539715766907,0.5096486210823059
cifar10 geo_r,3,8,0.1,-0.11698706276593941,6.421860972112644e-05,0.007274370061065607,0.001,0.001,999,4000,300000,calib,-0.14817477917597413,0.023084135726094246,0.019632743536494673,0.001774164406853213,1.9453620951486967,0.029093741374090314,0.0026852928344336053,-2.237970313217505,0.625504195690155,0.5096486210823059
cifar10 geo_r,3,8,0.2,-0.11698706276593941,6.421860972112644e-05,0.007274370061065607,0.001,0.001,999,4000,300000,calib,-0.14817477917597413,0.023308584466576576,0.01970450664870441,0.0013632926845988439,2.6436566820491882,0.02661520358175039,0.0013537408597571134,-2.442579086609313,0.6093208193778992,0.5096486210823059
