config,seed,k_frac,arm,total_neurons,ridge_a1,ridge_a01,ridge_a10,logistic,knn20,archived,n_shuf_reps
cifar10_r50_geo_r,2,0.15,orig,2048,0.8542999625205994,0.8542999625205994,0.8542999625205994,0.875,0.825,0.8542999625205994,1.0
cifar10_r50_geo_r,2,0.15,shuf,2048,0.8355999827384949,0.8355999827384949,0.8356599926948547,0.860159969329834,0.77366,0.8355999827384949,5.0
cifar10_r50_geo_r,2,0.2,orig,2048,0.8695999979972839,0.8695999979972839,0.8694999814033508,0.8896999955177307,0.8331,0.8695999979972839,1.0
cifar10_r50_geo_r,2,0.2,shuf,2048,0.8539999723434448,0.8539999723434448,0.8539799690246582,0.8717999815940857,0.79742,0.8539999723434448,5.0
cifar10_r50_geo_r,2,0.25,orig,2048,0.8782999515533447,0.8782999515533447,0.8782999515533447,0.8917999863624573,0.8359,0.8782999515533447,1.0
cifar10_r50_geo_r,2,0.25,shuf,2048,0.8649799704551697,0.8649799704551697,0.8649799704551697,0.8803199887275696,0.8125599999999998,0.8649799704551697,5.0
cifar10_r50_geo_r,2,0.3,orig,2048,0.880299985408783,0.880299985408783,0.880299985408783,0.8912999629974365,0.8373,0.880299985408783,1.0
cifar10_r50_geo_r,2,0.3,shuf,2048,0.8750399708747864,0.8750399708747864,0.8750399708747864,0.8852399706840515,0.8253,0.8750399708747864,5.0
cifar10_r50_geo_r,2,0.5,orig,2048,0.8885999917984009,0.8885999917984009,0.8885999917984009,0.8907999992370605,0.8439,0.8885999917984009,1.0
cifar10_r50_geo_r,2,0.5,shuf,2048,0.893999981880188,0.893999981880188,0.893999981880188,0.8898999810218811,0.8481799999999999,0.893999981880188,5.0
cifar10_r50_geo_r,3,0.05,orig,2048,0.7954999804496765,0.7954999804496765,0.7954999804496765,0.8349999785423279,0.7946,0.7954999804496765,1.0
cifar10_r50_geo_r,3,0.05,shuf,2048,0.7298399806022644,0.7298399806022644,0.7298799872398376,0.7766999959945678,0.6876,0.7298399806022644,5.0
cifar10_r50_geo_r,3,0.1,orig,2048,0.8522999882698059,0.8522999882698059,0.852400004863739,0.875499963760376,0.8322,0.8522999882698059,1.0
cifar10_r50_geo_r,3,0.1,shuf,2048,0.8064599871635437,0.8064599871635437,0.8064599871635437,0.8408599734306336,0.7456599999999999,0.8064599871635437,5.0
cifar10_r50_geo_r,3,0.15,orig,2048,0.8615999817848206,0.8615999817848206,0.8615999817848206,0.8866999745368958,0.846,0.8615999817848206,1.0
cifar10_r50_geo_r,3,0.15,shuf,2048,0.8398399829864502,0.8398199796676635,0.8398599743843078,0.8650999784469604,0.78326,0.8398399829864502,5.0
cifar10_r50_geo_r,3,0.2,orig,2048,0.877299964427948,0.877299964427948,0.877299964427948,0.8962999582290649,0.8563,0.877299964427948,1.0
cifar10_r50_geo_r,3,0.2,shuf,2048,0.8498399734497071,0.8498399734497071,0.8497999787330628,0.8723399877548218,0.7942199999999999,0.8498399734497071,5.0
cifar10_r50_geo_r,3,0.25,orig,2048,0.886199951171875,0.886199951171875,0.886199951171875,0.9005999565124512,0.8639,0.886199951171875,1.0
cifar10_r50_geo_r,3,0.25,shuf,2048,0.866379976272583,0.8663999795913696,0.866379976272583,0.8807799816131592,0.81648,0.866379976272583,5.0
cifar10_r50_geo_r,3,0.3,orig,2048,0.8872999548912048,0.8872999548912048,0.8872999548912048,0.9000999927520752,0.8631,0.8872999548912048,1.0
cifar10_r50_geo_r,3,0.3,shuf,2048,0.8756799817085266,0.8756799817085266,0.8756799817085266,0.8856799721717834,0.82438,0.8756799817085266,5.0
cifar10_r50_geo_r,3,0.5,orig,2048,0.8944999575614929,0.8944999575614929,0.8944999575614929,0.8923999667167664,0.8619,0.8944999575614929,1.0
cifar10_r50_geo_r,3,0.5,shuf,2048,0.8938799738883972,0.8938799738883972,0.8938799738883972,0.8900199890136719,0.8478999999999999,0.8938799738883972,5.0
cifar10_r50_geo_r,4,0.05,orig,2048,0.8003000020980835,0.8003000020980835,0.8003000020980835,0.8410999774932861,0.7884,0.8003000020980835,1.0
cifar10_r50_geo_r,4,0.05,shuf,2048,0.7540799736976623,0.7540799736976623,0.7540999770164489,0.7942999839782715,0.7064199999999999,0.7540799736976623,5.0
cifar10_r50_geo_r,4,0.1,orig,2048,0.8348999619483948,0.8348999619483948,0.8348999619483948,0.8723999857902527,0.8192,0.8348999619483948,1.0
cifar10_r50_geo_r,4,0.1,shuf,2048,0.8098799824714661,0.8098799824714661,0.8099199891090393,0.8424999833106994,0.74674,0.8098799824714661,5.0
cifar10_r50_geo_r,4,0.15,orig,2048,0.8616999983787537,0.8616999983787537,0.8616999983787537,0.8855999708175659,0.8307,0.8616999983787537,1.0
cifar10_r50_geo_r,4,0.15,shuf,2048,0.8403599739074707,0.8403599739074707,0.8403599739074707,0.8648799777030944,0.78322,0.8403599739074707,5.0
cifar10_r50_geo_r,4,0.2,orig,2048,0.8705999851226807,0.8705999851226807,0.8705999851226807,0.8881999850273132,0.84,0.8705999851226807,1.0
cifar10_r50_geo_r,4,0.2,shuf,2048,0.8568999767303467,0.8568999767303467,0.8568199753761292,0.8747999787330627,0.7973199999999999,0.8568999767303467,5.0
cifar10_r50_geo_r,4,0.25,orig,2048,0.8763999938964844,0.8763999938964844,0.8763999938964844,0.8905999660491943,0.8484,0.8763999938964844,1.0
cifar10_r50_geo_r,4,0.25,shuf,2048,0.8664199709892273,0.8664199709892273,0.8664199709892273,0.8813999772071839,0.81274,0.8664199709892273,5.0
cifar10_r50_geo_r,4,0.3,orig,2048,0.8886999487876892,0.8886999487876892,0.8886999487876892,0.8976999521255493,0.8515,0.8886999487876892,1.0
cifar10_r50_geo_r,4,0.3,shuf,2048,0.8759399771690368,0.8759399771690368,0.8759599804878235,0.8835399866104126,0.82294,0.8759399771690368,5.0
cifar10_r50_geo_r,4,0.5,orig,2048,0.8964999914169312,0.8964999914169312,0.8965999484062195,0.8930999636650085,0.8537,0.8964999914169312,1.0
cifar10_r50_geo_r,4,0.5,shuf,2048,0.8948399782180786,0.8948399782180786,0.8948399782180786,0.8895199775695801,0.8481200000000001,0.8948399782180786,5.0
cifar10_r50_geo_r,5,0.05,orig,2048,0.8125999569892883,0.8125999569892883,0.8125999569892883,0.8506999611854553,0.7978,0.8125999569892883,1.0
cifar10_r50_geo_r,5,0.05,shuf,2048,0.7369799852371216,0.7369799852371216,0.7369799733161926,0.7837599754333496,0.68726,0.7369799852371216,5.0
cifar10_r50_geo_r,5,0.1,orig,2048,0.8515999913215637,0.8515999913215637,0.8515999913215637,0.8782999515533447,0.8243,0.8515999913215637,1.0
cifar10_r50_geo_r,5,0.1,shuf,2048,0.8034599661827088,0.8034799695014954,0.8034599661827088,0.8370799899101258,0.74114,0.8034599661827088,5.0
cifar10_r50_geo_r,5,0.15,orig,2048,0.8709999918937683,0.8709999918937683,0.8709999918937683,0.8919999599456787,0.8415,0.8709999918937683,1.0
cifar10_r50_geo_r,5,0.15,shuf,2048,0.8411399960517884,0.8411399960517884,0.8411399960517884,0.8632599711418152,0.7806599999999999,0.8411399960517884,5.0
cifar10_r50_geo_r,5,0.2,orig,2048,0.8747999668121338,0.8747999668121338,0.8747999668121338,0.8884999752044678,0.8287,0.8747999668121338,1.0
cifar10_r50_geo_r,5,0.2,shuf,2048,0.8526999950408936,0.8526999950408936,0.8526999950408936,0.8718799710273742,0.7955,0.8526999950408936,5.0
cifar10_r50_geo_r,5,0.25,orig,2048,0.8830999732017517,0.8830999732017517,0.8830999732017517,0.8922999501228333,0.8444,0.8830999732017517,1.0
cifar10_r50_geo_r,5,0.25,shuf,2048,0.8688599944114686,0.8688599944114686,0.8688599944114686,0.8813599705696106,0.81738,0.8688599944114686,5.0
cifar10_r50_geo_r,5,0.3,orig,2048,0.8865000009536743,0.8865000009536743,0.8865000009536743,0.8919999599456787,0.847,0.8865000009536743,1.0
cifar10_r50_geo_r,5,0.3,shuf,2048,0.8737799763679505,0.8737799763679505,0.8737799763679505,0.8837199687957764,0.8242,0.8737799763679505,5.0
cifar10_r50_geo_r,5,0.5,orig,2048,0.8953999876976013,0.8953999876976013,0.8953999876976013,0.894599974155426,0.8462,0.8953999876976013,1.0
cifar10_r50_geo_r,5,0.5,shuf,2048,0.8939799666404724,0.8939799666404724,0.893999969959259,0.8898199796676636,0.8491199999999999,0.8939799666404724,5.0
cifar10_r50_geo_r,6,0.05,orig,2048,0.7845999598503113,0.7845999598503113,0.7845999598503113,0.8188999891281128,0.7665,0.7845999598503113,1.0
cifar10_r50_geo_r,6,0.05,shuf,2048,0.7330399751663208,0.7330399751663208,0.7330599784851074,0.7819199800491333,0.69234,0.7330399751663208,5.0
cifar10_r50_geo_r,6,0.1,orig,2048,0.8465999960899353,0.8465999960899353,0.8465999960899353,0.8696999549865723,0.8195,0.8465999960899353,1.0
cifar10_r50_geo_r,6,0.1,shuf,2048,0.812119972705841,0.812119972705841,0.812119972705841,0.8423599600791931,0.7495200000000001,0.812119972705841,5.0
cifar10_r50_geo_r,6,0.15,orig,2048,0.8550999760627747,0.8550999760627747,0.8550999760627747,0.8851999640464783,0.8376,0.8550999760627747,1.0
cifar10_r50_geo_r,6,0.15,shuf,2048,0.8424999833106994,0.8424999833106994,0.8424799799919128,0.8626599788665772,0.78118,0.8424999833106994,5.0
cifar10_r50_geo_r,6,0.2,orig,2048,0.8727999925613403,0.8727999925613403,0.8727999925613403,0.8907999992370605,0.8373,0.8727999925613403,1.0
cifar10_r50_geo_r,6,0.2,shuf,2048,0.8562199831008911,0.8562199831008911,0.8562199831008911,0.8757799744606019,0.8000400000000001,0.8562199831008911,5.0
cifar10_r50_geo_r,6,0.25,orig,2048,0.8786999583244324,0.8786999583244324,0.8787999749183655,0.8934999704360962,0.843,0.8786999583244324,1.0
cifar10_r50_geo_r,6,0.25,shuf,2048,0.8704999804496765,0.8704799771308899,0.8705599784851075,0.8831399798393249,0.8162999999999998,0.8704999804496765,5.0
cifar10_r50_geo_r,6,0.3,orig,2048,0.8847000002861023,0.8847000002861023,0.8847000002861023,0.8950999975204468,0.8495,0.8847000002861023,1.0
cifar10_r50_geo_r,6,0.3,shuf,2048,0.8770399808883667,0.8770399808883667,0.8770399808883667,0.8855599641799927,0.8276200000000001,0.8770399808883667,5.0
cifar10_r50_geo_r,6,0.5,orig,2048,0.8958999514579773,0.8958999514579773,0.8958999514579773,0.8922999501228333,0.8566,0.8958999514579773,1.0
cifar10_r50_geo_r,6,0.5,shuf,2048,0.8946999669075012,0.8946999669075012,0.8946799635887146,0.89055997133255,0.85028,0.8946999669075012,5.0
cifar10_r50_geo_r,7,0.05,orig,2048,0.7997999787330627,0.7997999787330627,0.7997999787330627,0.8359000086784363,0.7926,0.7997999787330627,1.0
cifar10_r50_geo_r,7,0.05,shuf,2048,0.746619987487793,0.746619987487793,0.7465799808502197,0.7902999758720398,0.6965199999999999,0.746619987487793,5.0
cifar10_r50_geo_r,7,0.1,orig,2048,0.8521999716758728,0.8521999716758728,0.8521999716758728,0.8733999729156494,0.8312,0.8521999716758728,1.0
cifar10_r50_geo_r,7,0.1,shuf,2048,0.8112199783325196,0.8112199783325196,0.8112399816513062,0.8429799675941467,0.751,0.8112199783325196,5.0
cifar10_r50_geo_r,7,0.15,orig,2048,0.8571999669075012,0.8571999669075012,0.8571999669075012,0.8794999718666077,0.8326,0.8571999669075012,1.0
cifar10_r50_geo_r,7,0.15,shuf,2048,0.8349999785423279,0.8349999785423279,0.8349999785423279,0.8608599781990052,0.77478,0.8349999785423279,5.0
cifar10_r50_geo_r,7,0.2,orig,2048,0.8787999749183655,0.8787999749183655,0.8788999915122986,0.8910999894142151,0.8551,0.8787999749183655,1.0
cifar10_r50_geo_r,7,0.2,shuf,2048,0.8544199824333191,0.8544199824333191,0.8544199824333191,0.8736199736595154,0.8001400000000001,0.8544199824333191,5.0
cifar10_r50_geo_r,7,0.25,orig,2048,0.8848999738693237,0.8848999738693237,0.8849999904632568,0.8991000056266785,0.861,0.8848999738693237,1.0
cifar10_r50_geo_r,7,0.25,shuf,2048,0.8678399801254273,0.8678599715232849,0.8678199768066406,0.8800399780273438,0.81078,0.8678399801254273,5.0
cifar10_r50_geo_r,7,0.3,orig,2048,0.886199951171875,0.886199951171875,0.8860999941825867,0.8956999778747559,0.8583,0.886199951171875,1.0
cifar10_r50_geo_r,7,0.3,shuf,2048,0.8748799681663513,0.8749199748039246,0.8748599648475647,0.884499979019165,0.82332,0.8748799681663513,5.0
cifar10_r50_geo_r,7,0.5,orig,2048,0.8983999490737915,0.8983999490737915,0.8983999490737915,0.8924999833106995,0.8609,0.8983999490737915,1.0
cifar10_r50_geo_r,7,0.5,shuf,2048,0.8935799717903137,0.8935799717903137,0.8935999751091004,0.888759970664978,0.84902,0.8935799717903137,5.0
cifar10_r50_geo_r,8,0.05,orig,2048,0.8185999989509583,0.8185999989509583,0.8185999989509583,0.850600004196167,0.8068,0.8185999989509583,1.0
cifar10_r50_geo_r,8,0.05,shuf,2048,0.7381399750709534,0.7381199717521667,0.73815997838974,0.7813599824905395,0.68778,0.7381399750709534,5.0
cifar10_r50_geo_r,8,0.1,orig,2048,0.8526999950408936,0.8526999950408936,0.8526999950408936,0.8774999976158142,0.8348,0.8526999950408936,1.0
cifar10_r50_geo_r,8,0.1,shuf,2048,0.8146799802780151,0.8146799802780151,0.8146799802780151,0.8433199882507324,0.75562,0.8146799802780151,5.0
cifar10_r50_geo_r,8,0.15,orig,2048,0.8682000041007996,0.8682000041007996,0.8682000041007996,0.8896999955177307,0.8415,0.8682000041007996,1.0
cifar10_r50_geo_r,8,0.15,shuf,2048,0.8386399865150451,0.8386399865150451,0.8386599898338318,0.8623799920082093,0.7794199999999999,0.8386399865150451,5.0
cifar10_r50_geo_r,8,0.2,orig,2048,0.880899965763092,0.880899965763092,0.8809999823570251,0.9005999565124512,0.848,0.880899965763092,1.0
cifar10_r50_geo_r,8,0.2,shuf,2048,0.8554599761962891,0.8554599761962891,0.8554599761962891,0.8735399842262268,0.79996,0.8554599761962891,5.0
cifar10_r50_geo_r,8,0.25,orig,2048,0.8898999691009521,0.8898999691009521,0.8898999691009521,0.8984999656677246,0.8554,0.8898999691009521,1.0
cifar10_r50_geo_r,8,0.25,shuf,2048,0.867259967327118,0.867259967327118,0.8672199726104737,0.8819599866867065,0.81586,0.867259967327118,5.0
cifar10_r50_geo_r,8,0.3,orig,2048,0.8883999586105347,0.8883999586105347,0.8883999586105347,0.8953999876976013,0.8531,0.8883999586105347,1.0
cifar10_r50_geo_r,8,0.3,shuf,2048,0.8768999814987183,0.8768999814987183,0.8768799781799317,0.8849399805068969,0.82568,0.8768999814987183,5.0
cifar10_r50_geo_r,8,0.5,orig,2048,0.8992999792098999,0.8992999792098999,0.8992999792098999,0.896399974822998,0.8643,0.8992999792098999,1.0
cifar10_r50_geo_r,8,0.5,shuf,2048,0.894819974899292,0.894819974899292,0.894819974899292,0.8874799847602844,0.8477,0.894819974899292,5.0
cifar10_r50_geo_r,9,0.05,orig,2048,0.7911999821662903,0.7911999821662903,0.7911999821662903,0.8242999911308289,0.7632,0.7911999821662903,1.0
cifar10_r50_geo_r,9,0.05,shuf,2048,0.7496399760246277,0.7496399760246277,0.7496599793434143,0.7914399743080139,0.7022600000000001,0.7496399760246277,5.0
cifar10_r50_geo_r,9,0.1,orig,2048,0.8392999768257141,0.8392999768257141,0.8393999934196472,0.8651999831199646,0.8123,0.8392999768257141,1.0
cifar10_r50_geo_r,9,0.1,shuf,2048,0.817799985408783,0.817799985408783,0.817799985408783,0.8467599749565125,0.7586799999999999,0.817799985408783,5.0
cifar10_r50_geo_r,9,0.15,orig,2048,0.8637999892234802,0.8637999892234802,0.8637999892234802,0.8835999965667725,0.8325,0.8637999892234802,1.0
cifar10_r50_geo_r,9,0.15,shuf,2048,0.8461999773979187,0.8461999773979187,0.8461999773979187,0.8675399899482727,0.78736,0.8461999773979187,5.0
cifar10_r50_geo_r,9,0.2,orig,2048,0.8693999648094177,0.8693000078201294,0.8693999648094177,0.8853999972343445,0.8321,0.8693000078201294,1.0
cifar10_r50_geo_r,9,0.2,shuf,2048,0.8590999722480774,0.8590999722480774,0.859119963645935,0.8754199743270874,0.8045,0.8590999722480774,5.0
cifar10_r50_geo_r,9,0.25,orig,2048,0.8840999603271484,0.8840999603271484,0.8840999603271484,0.8931999802589417,0.8499,0.8840999603271484,1.0
cifar10_r50_geo_r,9,0.25,shuf,2048,0.8701999902725219,0.8701999902725219,0.8702399849891662,0.8829599857330322,0.81922,0.8701999902725219,5.0
cifar10_r50_geo_r,9,0.3,orig,2048,0.8867999911308289,0.8867999911308289,0.8867999911308289,0.8934999704360962,0.8485,0.8867999911308289,1.0
cifar10_r50_geo_r,9,0.3,shuf,2048,0.8751999735832214,0.8751999735832214,0.8751799702644348,0.8860999822616578,0.8262,0.8751999735832214,5.0
cifar10_r50_geo_r,9,0.5,orig,2048,0.9007999897003174,0.9007999897003174,0.9007999897003174,0.8928999900817871,0.8605,0.9007999897003174,1.0
cifar10_r50_geo_r,9,0.5,shuf,2048,0.892579972743988,0.892579972743988,0.892579972743988,0.8868199825286865,0.8493999999999999,0.892579972743988,5.0
imagenet100_r50_geo_r,0,0.05,orig,2048,0.6349999904632568,0.6349999904632568,0.6349999904632568,0.8348000049591064,0.7512,0.6349999904632568,1.0
imagenet100_r50_geo_r,0,0.05,shuf,2048,0.3287999927997589,0.3287999927997589,0.3287999927997589,0.6133999824523926,0.448,0.3287999927997589,1.0
imagenet100_r50_geo_r,0,0.1,orig,2048,0.7655999660491943,0.7655999660491943,0.7655999660491943,0.8611999750137329,0.7652,0.7655999660491943,1.0
imagenet100_r50_geo_r,0,0.1,shuf,2048,0.49399998784065247,0.49399998784065247,0.49399998784065247,0.7497999668121338,0.5384,0.49399998784065247,1.0
imagenet100_r50_geo_r,0,0.15,orig,2048,0.8043999671936035,0.8043999671936035,0.8043999671936035,0.8682000041007996,0.7758,0.8043999671936035,1.0
imagenet100_r50_geo_r,0,0.15,shuf,2048,0.6218000054359436,0.6218000054359436,0.6218000054359436,0.8118000030517578,0.6306,0.6218000054359436,1.0
imagenet100_r50_geo_r,0,0.2,orig,2048,0.8185999989509583,0.8185999989509583,0.8185999989509583,0.8675999641418457,0.7732,0.8185999989509583,1.0
imagenet100_r50_geo_r,0,0.2,shuf,2048,0.7081999778747559,0.7081999778747559,0.7081999778747559,0.8345999717712402,0.6732,0.7081999778747559,1.0
imagenet100_r50_geo_r,0,0.25,orig,2048,0.8321999907493591,0.8321999907493591,0.8321999907493591,0.8639999628067017,0.7806,0.8321999907493591,1.0
imagenet100_r50_geo_r,0,0.25,shuf,2048,0.7639999985694885,0.7639999985694885,0.7639999985694885,0.8452000021934509,0.7094,0.7639999985694885,1.0
imagenet100_r50_geo_r,0,0.3,orig,2048,0.8399999737739563,0.8399999737739563,0.8399999737739563,0.8687999844551086,0.7838,0.8399999737739563,1.0
imagenet100_r50_geo_r,0,0.3,shuf,2048,0.7960000038146973,0.7960000038146973,0.7960000038146973,0.8610000014305115,0.7442,0.7960000038146973,1.0
imagenet100_r50_geo_r,0,0.5,orig,2048,0.8561999797821045,0.8561999797821045,0.8561999797821045,0.8661999702453613,0.7854,0.8561999797821045,1.0
imagenet100_r50_geo_r,0,0.5,shuf,2048,0.8631999492645264,0.8631999492645264,0.8631999492645264,0.8682000041007996,0.8054,0.8631999492645264,1.0
imagenet100_r50_geo_r,1,0.05,orig,2048,0.6293999552726746,0.6293999552726746,0.6293999552726746,0.8353999853134155,0.7442,0.6293999552726746,1.0
imagenet100_r50_geo_r,1,0.05,shuf,2048,0.3263999819755554,0.3263999819755554,0.3263999819755554,0.6010000109672546,0.4334,0.3263999819755554,1.0
imagenet100_r50_geo_r,1,0.1,orig,2048,0.7737999558448792,0.7737999558448792,0.7737999558448792,0.8615999817848206,0.7832,0.7737999558448792,1.0
imagenet100_r50_geo_r,1,0.1,shuf,2048,0.51419997215271,0.51419997215271,0.51419997215271,0.7457999587059021,0.545,0.51419997215271,1.0
imagenet100_r50_geo_r,1,0.15,orig,2048,0.8137999773025513,0.8137999773025513,0.8137999773025513,0.8707999587059021,0.7918,0.8137999773025513,1.0
imagenet100_r50_geo_r,1,0.15,shuf,2048,0.6243999600410461,0.6243999600410461,0.6243999600410461,0.8046000003814697,0.613,0.6243999600410461,1.0
imagenet100_r50_geo_r,1,0.2,orig,2048,0.8339999914169312,0.8339999914169312,0.8339999914169312,0.8697999715805054,0.7866,0.8339999914169312,1.0
imagenet100_r50_geo_r,1,0.2,shuf,2048,0.7167999744415283,0.7167999744415283,0.7167999744415283,0.842199981212616,0.6986,0.7167999744415283,1.0
imagenet100_r50_geo_r,1,0.25,orig,2048,0.8389999866485596,0.8389999866485596,0.8389999866485596,0.8705999851226807,0.7962,0.8389999866485596,1.0
imagenet100_r50_geo_r,1,0.25,shuf,2048,0.7730000019073486,0.7730000019073486,0.7730000019073486,0.8551999926567078,0.7178,0.7730000019073486,1.0
imagenet100_r50_geo_r,1,0.3,orig,2048,0.8519999980926514,0.8519999980926514,0.8519999980926514,0.8721999526023865,0.7934,0.8519999980926514,1.0
imagenet100_r50_geo_r,1,0.3,shuf,2048,0.795199990272522,0.795199990272522,0.795199990272522,0.85999995470047,0.7354,0.795199990272522,1.0
imagenet100_r50_geo_r,1,0.5,orig,2048,0.8611999750137329,0.8611999750137329,0.8611999750137329,0.8697999715805054,0.8004,0.8611999750137329,1.0
imagenet100_r50_geo_r,1,0.5,shuf,2048,0.8621999621391296,0.8621999621391296,0.8621999621391296,0.8697999715805054,0.8036,0.8621999621391296,1.0
imagenet100_r50_geo_r,2,0.05,orig,2048,0.6001999974250793,0.6001999974250793,0.6001999974250793,0.8089999556541443,0.7046,0.6001999974250793,1.0
imagenet100_r50_geo_r,2,0.05,shuf,2048,0.3346000015735626,0.3346000015735626,0.3346000015735626,0.5497999787330627,0.404,0.3346000015735626,1.0
imagenet100_r50_geo_r,2,0.1,orig,2048,0.7393999695777893,0.7393999695777893,0.7393999695777893,0.8569999933242798,0.7464,0.7393999695777893,1.0
imagenet100_r50_geo_r,2,0.1,shuf,2048,0.5460000038146973,0.5460000038146973,0.5460000038146973,0.7771999835968018,0.5714,0.5460000038146973,1.0
imagenet100_r50_geo_r,2,0.15,orig,2048,0.7961999773979187,0.7961999773979187,0.7961999773979187,0.8661999702453613,0.7578,0.7961999773979187,1.0
imagenet100_r50_geo_r,2,0.15,shuf,2048,0.6373999714851379,0.6373999714851379,0.6373999714851379,0.8136000037193298,0.6118,0.6373999714851379,1.0
imagenet100_r50_geo_r,2,0.2,orig,2048,0.8121999502182007,0.8121999502182007,0.8121999502182007,0.85999995470047,0.7546,0.8121999502182007,1.0
imagenet100_r50_geo_r,2,0.2,shuf,2048,0.7089999914169312,0.7089999914169312,0.7089999914169312,0.8325999975204468,0.666,0.7089999914169312,1.0
imagenet100_r50_geo_r,2,0.25,orig,2048,0.8277999758720398,0.8277999758720398,0.8277999758720398,0.8657999634742737,0.7654,0.8277999758720398,1.0
imagenet100_r50_geo_r,2,0.25,shuf,2048,0.7479999661445618,0.7479999661445618,0.7479999661445618,0.847599983215332,0.6918,0.7479999661445618,1.0
imagenet100_r50_geo_r,2,0.3,orig,2048,0.8375999927520752,0.8375999927520752,0.8375999927520752,0.8691999912261963,0.771,0.8375999927520752,1.0
imagenet100_r50_geo_r,2,0.3,shuf,2048,0.7975999712944031,0.7975999712944031,0.7975999712944031,0.8533999919891357,0.731,0.7975999712944031,1.0
imagenet100_r50_geo_r,2,0.5,orig,2048,0.8567999601364136,0.8567999601364136,0.8567999601364136,0.8651999831199646,0.7936,0.8567999601364136,1.0
imagenet100_r50_geo_r,2,0.5,shuf,2048,0.8525999784469604,0.8525999784469604,0.8525999784469604,0.8651999831199646,0.7872,0.8525999784469604,1.0
imagenet100_r50_geo_r,3,0.05,orig,2048,0.5989999771118164,0.5989999771118164,0.5989999771118164,0.819599986076355,0.7322,0.5989999771118164,1.0
imagenet100_r50_geo_r,3,0.05,shuf,2048,0.362199991941452,0.362199991941452,0.362199991941452,0.6301999688148499,0.4632,0.362199991941452,1.0
imagenet100_r50_geo_r,3,0.1,orig,2048,0.7491999864578247,0.7491999864578247,0.7491999864578247,0.8685999512672424,0.7754,0.7491999864578247,1.0
imagenet100_r50_geo_r,3,0.1,shuf,2048,0.5575999617576599,0.5575999617576599,0.5575999617576599,0.7979999780654907,0.6,0.5575999617576599,1.0
imagenet100_r50_geo_r,3,0.15,orig,2048,0.7975999712944031,0.7975999712944031,0.7975999712944031,0.8721999526023865,0.7808,0.7975999712944031,1.0
imagenet100_r50_geo_r,3,0.15,shuf,2048,0.6335999965667725,0.6335999965667725,0.6335999965667725,0.8203999996185303,0.6362,0.6335999965667725,1.0
imagenet100_r50_geo_r,3,0.2,orig,2048,0.8317999839782715,0.8317999839782715,0.8317999839782715,0.8777999877929688,0.7906,0.8317999839782715,1.0
imagenet100_r50_geo_r,3,0.2,shuf,2048,0.7267999649047852,0.7267999649047852,0.7267999649047852,0.8395999670028687,0.68,0.7267999649047852,1.0
imagenet100_r50_geo_r,3,0.25,orig,2048,0.8385999798774719,0.8385999798774719,0.8385999798774719,0.8779999613761902,0.79,0.8385999798774719,1.0
imagenet100_r50_geo_r,3,0.25,shuf,2048,0.7737999558448792,0.7737999558448792,0.7735999822616577,0.8571999669075012,0.7214,0.7737999558448792,1.0
imagenet100_r50_geo_r,3,0.3,orig,2048,0.8539999723434448,0.8539999723434448,0.8539999723434448,0.8772000074386597,0.8048,0.8539999723434448,1.0
imagenet100_r50_geo_r,3,0.3,shuf,2048,0.814799964427948,0.814799964427948,0.814799964427948,0.8628000020980835,0.7534,0.814799964427948,1.0
imagenet100_r50_geo_r,3,0.5,orig,2048,0.8682000041007996,0.8682000041007996,0.8682000041007996,0.8743999600410461,0.815,0.8682000041007996,1.0
imagenet100_r50_geo_r,3,0.5,shuf,2048,0.8578000068664551,0.8578000068664551,0.8578000068664551,0.8673999905586243,0.8004,0.8578000068664551,1.0
imagenet100_r50_geo_r,4,0.05,orig,2048,0.5095999836921692,0.5095999836921692,0.5095999836921692,0.7504000067710876,0.6158,0.5095999836921692,1.0
imagenet100_r50_geo_r,4,0.05,shuf,2048,0.3765999972820282,0.3765999972820282,0.3765999972820282,0.6349999904632568,0.483,0.3765999972820282,1.0
imagenet100_r50_geo_r,4,0.1,orig,2048,0.6940000057220459,0.6940000057220459,0.6941999793052673,0.8455999493598938,0.722,0.6940000057220459,1.0
imagenet100_r50_geo_r,4,0.1,shuf,2048,0.5579999685287476,0.5579999685287476,0.5579999685287476,0.7734000086784363,0.5988,0.5579999685287476,1.0
imagenet100_r50_geo_r,4,0.15,orig,2048,0.7644000053405762,0.7644000053405762,0.7644000053405762,0.8589999675750732,0.7484,0.7644000053405762,1.0
imagenet100_r50_geo_r,4,0.15,shuf,2048,0.6728000044822693,0.6728000044822693,0.6728000044822693,0.8287999629974365,0.6656,0.6728000044822693,1.0
imagenet100_r50_geo_r,4,0.2,orig,2048,0.7907999753952026,0.7907999753952026,0.7907999753952026,0.8697999715805054,0.7488,0.7907999753952026,1.0
imagenet100_r50_geo_r,4,0.2,shuf,2048,0.7387999892234802,0.7387999892234802,0.7387999892234802,0.8477999567985535,0.7046,0.7387999892234802,1.0
imagenet100_r50_geo_r,4,0.25,orig,2048,0.8157999515533447,0.8157999515533447,0.8157999515533447,0.8655999898910522,0.7652,0.8157999515533447,1.0
imagenet100_r50_geo_r,4,0.25,shuf,2048,0.7829999923706055,0.7829999923706055,0.7829999923706055,0.8569999933242798,0.7438,0.7829999923706055,1.0
