mode,k_frac,mean,std,sem,ci_lo,ci_hi,n
non-shuffled,0.05,0.5876299858093261,0.005679404981513505,0.0017959855496089163,0.5835671842338959,0.5916927873847564,10
non-shuffled,0.1,0.6599099814891816,0.00202179647321981,0.0006393481820670221,0.6584636754195609,0.6613562875588023,10
non-shuffled,0.2,0.7084299862384796,0.0016309964888150546,0.0005157663760392913,0.7072632416365631,0.7095967308403962,10
non-shuffled,0.3,0.7289699792861939,0.0019776859092034077,0.0006253991969503726,0.7275552280131694,0.7303847305592184,10
non-shuffled,0.4,0.7419399917125702,0.0009754779208133127,0.0003084732036975438,0.7412421768452773,0.7426378065798631,10
non-shuffled,0.5,0.7503699839115143,0.0017101408958245074,0.000540794035060618,0.7491466228114732,0.7515933450115555,10
shuffled,0.05,0.5864199817180633,0.0042478159411027646,0.0013432773455056392,0.5833812772492281,0.5894586861868986,10
shuffled,0.1,0.6620599865913391,0.002704392101361261,0.0008552038726470534,0.6601253810251301,0.6639945921575482,10
shuffled,0.2,0.7109899818897247,0.0022007282344894243,0.0006959313732027704,0.7094156757489792,0.7125642880304702,10
shuffled,0.3,0.7324899792671203,0.001536547679270214,0.00048589903999397653,0.731390799273374,0.7335891592608667,10
shuffled,0.4,0.7437199890613556,0.0014702945044715785,0.000464947946535881,0.7426682037337452,0.744771774388966,10
shuffled,0.5,0.7521899819374085,0.0014114177890086185,0.00044632949433462014,0.7511803144748064,0.7531996494000106,10
