mode,k_frac,mean,std,sem,ci_lo,ci_hi,n
non-shuffled,0.05,0.5593799829483033,0.0098722704195794,0.003121886020297705,0.5523177861258728,0.5664421797707337,10
non-shuffled,0.1,0.6345899820327758,0.00661251947279283,0.0020910622606241155,0.6298596705619312,0.6393202935036205,10
non-shuffled,0.2,0.6859699845314026,0.0037730180485599663,0.0011931330686373275,0.6832709300139466,0.6886690390488586,10
non-shuffled,0.3,0.7082799851894379,0.0025741495978498967,0.0008140175767212145,0.7064385494975689,0.7101214208813069,10
non-shuffled,0.4,0.7238299787044525,0.002441338725988686,0.0007720190914097954,0.7220835501869598,0.7255764072219453,10
non-shuffled,0.5,0.7329899787902832,0.0008987067254486421,0.0002841960200929318,0.7323470827277753,0.733632874852791,10
shuffled,0.05,0.5601999938488007,0.004280185868820926,0.00135351361543408,0.5571381333286259,0.5632618543689755,10
shuffled,0.1,0.635649973154068,0.0032194789088646615,0.0010180886230885988,0.6333468966829279,0.6379530496252082,10
shuffled,0.2,0.6860399842262268,0.0029224001858674455,0.0009241440821840542,0.6839494250712049,0.6881305433812487,10
shuffled,0.3,0.7088599860668182,0.002440944033448585,0.0007718942786695758,0.7071138398953597,0.7106061322382767,10
shuffled,0.4,0.7220399856567383,0.0022181986670003367,0.0007014560090470442,0.7204531819214455,0.7236267893920312,10
shuffled,0.5,0.7310299813747406,0.0015993510757175069,0.0005057592177507737,0.7298858745376262,0.732174088211855,10
