mode,k_frac,mean,std,sem,ci_lo,ci_hi,n
non-shuffled,0.05,0.848689979314804,0.005341743164477914,0.0016892075075385653,0.8448687264520788,0.8525112321775293,10
non-shuffled,0.1,0.9000199794769287,0.0049796840087771846,0.001574714349565381,0.8964577281316102,0.9035822308222472,10
non-shuffled,0.2,0.9276299715042114,0.0018553570829182413,0.0005867154254947525,0.9263027290018715,0.9289572140065514,10
non-shuffled,0.3,0.937619972229004,0.0014242350812336342,0.0004503826780213218,0.9366011358278926,0.9386388086301153,10
non-shuffled,0.4,0.9422399759292602,0.0014615167650258482,0.0004621721816002798,0.9411944698181812,0.9432854820403392,10
non-shuffled,0.5,0.9454799830913544,0.0008841826431950038,0.000279603102008419,0.9448474769313898,0.946112489251319,10
shuffled,0.05,0.8653299748897553,0.005102735490940359,0.0016136266448749026,0.8616796978168793,0.8689802519626313,10
shuffled,0.1,0.9048699736595154,0.003904720297930036,0.001234780976735017,0.9020767050284383,0.9076632422905925,10
shuffled,0.2,0.927509993314743,0.0014925305402222013,0.000471979598446371,0.9264423012853966,0.9285776853440895,10
shuffled,0.3,0.9366199791431427,0.001465002016447572,0.00046327431487137855,0.93557197983339,0.9376679784528953,10
shuffled,0.4,0.9424999833106995,0.0008705042241486273,0.0002752776061107411,0.9418772621022627,0.9431227045191363,10
shuffled,0.5,0.9444999814033508,0.0011264578748804706,0.00035621725728552593,0.9436941619832501,0.9453058008234515,10
