mode,k_frac,mean,std,sem,ci_lo,ci_hi,n
non-shuffled,0.05,0.8181399822235107,0.0345941563831334,0.010939632790275409,0.7933928135479956,0.8428871508990258,10
non-shuffled,0.1,0.8741799831390381,0.022191872031335814,0.007017686116200871,0.8583048742246125,0.8900550920534637,10
non-shuffled,0.2,0.9101399779319763,0.0075855412908075615,0.0023987587764205563,0.9047136085839375,0.9155663472800152,10
non-shuffled,0.3,0.922439980506897,0.004630623319697976,0.0014643316676535647,0.9191274321361205,0.9257525288776736,10
non-shuffled,0.4,0.9305899798870086,0.00317261658045104,0.001003269453664012,0.9283204267061299,0.9328595330678874,10
non-shuffled,0.5,0.9356299817562104,0.0020412652062169077,0.0006455047360098727,0.9341697485939894,0.9370902149184314,10
shuffled,0.05,0.7721299707889557,0.01535621419047558,0.004856061307930158,0.7611447969179629,0.7831151446599486,10
shuffled,0.1,0.8520399689674377,0.006360332962509265,0.002011313883857561,0.8474900608583215,0.856589877076554,10
shuffled,0.2,0.9022899746894837,0.0033880369876551626,0.0010713913677886091,0.8998663190326206,0.9047136303463468,10
shuffled,0.3,0.9199899733066559,0.0020063460480375683,0.0006344623286276315,0.9185547198053898,0.9214252268079219,10
shuffled,0.4,0.9299299776554107,0.0019743063720592028,0.0006243304934690897,0.9285176439576214,0.9313423113532001,10
shuffled,0.5,0.935919976234436,0.0015626137188468447,0.000494141845458201,0.9348021497192668,0.9370378027496052,10
