mode,k_frac,mean,std,sem,ci_lo,ci_hi,n
non-shuffled,0.05,0.538619977235794,0.0035832251413771355,0.0011331152815930597,0.5360566923851988,0.5411832620863892,10
non-shuffled,0.1,0.6351899802684784,0.003977554976050484,0.0012578133242856018,0.6323446088474124,0.6380353516895444,10
non-shuffled,0.2,0.7026099681854248,0.0027746565509529455,0.0008774234425718345,0.7006250984599548,0.7045948379108947,10
non-shuffled,0.3,0.7304399847984314,0.0012167357786395344,0.00038476563711193777,0.7295695844564185,0.7313103851404443,10
non-shuffled,0.4,0.7468599796295166,0.0010574651435496692,0.0003343998399853867,0.7461035146362364,0.7476164446227967,10
non-shuffled,0.5,0.7559299886226654,0.0012944733714153388,0.0004093484224109571,0.7550039781568054,0.7568559990885253,10
shuffled,0.05,0.5242799878120422,0.006371777535802578,0.0020149329757031217,0.5197218927483844,0.5288380828757,10
shuffled,0.1,0.6357899844646454,0.0034446240408810298,0.001089285765215701,0.6333258488684677,0.6382541200608232,10
shuffled,0.2,0.7044699847698211,0.003467321328527522,0.0010964632777827926,0.7019896125121783,0.706950357027464,10
shuffled,0.3,0.7304499804973602,0.0006802771892170266,0.00021512253581831405,0.7299633395120675,0.7309366214826529,10
shuffled,0.4,0.7465899825096131,0.001319471811489243,0.0004172536232694336,0.7456460892370073,0.7475338757822189,10
shuffled,0.5,0.7565099775791169,0.0017947135593229897,0.0005675382595048367,0.7552261168401843,0.7577938383180495,10
