mode,k_frac,mean,std,sem,ci_lo,ci_hi,n
non-shuffled,0.05,0.577789980173111,0.0050417070130802264,0.0015943277456577846,0.5741833602433343,0.5813966001028877,10
non-shuffled,0.1,0.6394199907779694,0.0036110324394742154,0.0011419087213492636,0.6368368137846436,0.6420031677712952,10
non-shuffled,0.2,0.68332998752594,0.0033875812304402977,0.0010712472447027062,0.6809066578981481,0.6857533171537319,10
non-shuffled,0.3,0.7060699820518493,0.0053341631477016385,0.0016868104957670333,0.7022541516064724,0.7098858124972263,10
non-shuffled,0.4,0.7211699783802032,0.0022920408093429854,0.0007248069447579573,0.7195303511584327,0.7228096056019738,10
non-shuffled,0.5,0.72846999168396,0.0025832958191333026,0.0008169098658451616,0.7266220131795321,0.7303179701883878,10
shuffled,0.05,0.5596999883651733,0.005577929001922535,0.0017638960272784935,0.5557097783325354,0.5636901983978112,10
shuffled,0.1,0.6359899938106537,0.004722630366769681,0.001493426850606856,0.6326116275633548,0.6393683600579526,10
shuffled,0.2,0.6866799890995026,0.003647770068178109,0.0011535261796030518,0.6840705315897738,0.6892894466092313,10
shuffled,0.3,0.7077399849891662,0.0018524366106502225,0.0005857918910737228,0.7064148316668319,0.7090651383115005,10
shuffled,0.4,0.7224499821662903,0.0015123644332255034,0.00047825162612222217,0.7213681018246113,0.7235318625079693,10
shuffled,0.5,0.7307399928569793,0.001433867160621822,0.0004534286089683453,0.7297142660813586,0.7317657196326001,10
