mode,k_frac,mean,std,sem,ci_lo,ci_hi,n
best_of_random(160),0.05,0.5962834596633911,0.10133499534972287,0.03204493919876952,0.5237927709216705,0.6687741484051117,10
best_of_random(160),0.1,0.7353503227233886,0.07728432092703656,0.024439448154885128,0.6800644500236138,0.7906361954231634,10
best_of_random(160),0.15,0.885269284248352,0.0657439362876914,0.020790058101409974,0.8382389053980945,0.9322996630986096,10
best_of_random(160),0.2,1.1953902959823608,0.07695601011445422,0.024335627160063038,1.1403392826896774,1.2504413092750442,10
geo_m,0.05,0.7779212474822998,0.035245763427425414,0.011145689030212708,0.7527079472076598,0.8031345477569399,10
geo_m,0.1,1.0273451805114746,0.2811113157151428,0.08889520337065362,0.8262502594631786,1.2284401015597706,10
geo_m,0.15,1.079206395149231,0.2940931359896503,0.09300041539489323,0.8688248393152667,1.2895879509831953,10
geo_m,0.2,1.1713529348373413,0.0954422108560627,0.030181477122720703,1.1030776901786614,1.239628179496021,10
geo_r,0.05,0.7064447164535522,0.0582447673171458,0.01841861265087155,0.664778919915548,0.7481105129915564,10
geo_r,0.1,0.8305958986282349,0.07698230852787359,0.024343943448588437,0.7755260725838955,0.8856657246725743,10
geo_r,0.15,0.918789267539978,0.0781293472035984,0.024706668926547805,0.8628988994575231,0.974679635622433,10
geo_r,0.2,1.0853344202041626,0.0827148685272917,0.026156738090761907,1.0261637677752469,1.1445050726330783,10
kwta,0.05,0.1859886407852173,0.11001951323814876,0.034791224889559706,0.10728542219683199,0.2646918593736026,10
kwta,0.1,0.13988797664642333,0.017155430668135838,0.0054250235152413446,0.1276157208427682,0.15216023245007845,10
kwta,0.15,0.14634904861450196,0.016419054500624992,0.00519216092484135,0.13460356458768094,0.15809453264132298,10
kwta,0.2,0.15446782112121582,0.012326100543547287,0.00389785523858489,0.14565025997348263,0.163285382268949,10
