mode,k_frac,mean,std,sem,ci_lo,ci_hi,n
best_of_random(160),0.05,0.3070899873971939,0.007843673992703923,0.002480387504077133,0.301478961038192,0.3127010137561958,10
best_of_random(160),0.1,0.4249899834394455,0.008490576779279951,0.0026849561271061377,0.4189161907045633,0.4310637761743277,10
best_of_random(160),0.15,0.4959399878978729,0.004618851339955065,0.0014606090407978686,0.49263586069410253,0.4992441151016433,10
best_of_random(160),0.2,0.5358999788761138,0.003986368920984419,0.0012606005384018554,0.5330483023386704,0.5387516554135573,10
best_of_random(160),0.25,0.5698599815368652,0.004620294480668411,0.001461065401961698,0.5665548219724192,0.5731651411013112,10
best_of_random(160),0.3,0.5949399709701538,0.006333535815886188,0.00200283988204532,0.5904092323849351,0.5994707095553725,10
best_of_random(160),0.35,0.6129699885845185,0.0018791527824999577,0.0005942402864142865,0.6116257236641499,0.614314253504887,10
best_of_random(160),0.4,0.6281399846076965,0.0030332252455069477,0.0009591900432125368,0.625970145980905,0.630309823234488,10
best_of_random(160),0.45,0.6409399926662445,0.003535904953720722,0.0011181513243629746,0.638410558638682,0.6434694266938069,10
best_of_random(160),0.5,0.6526899874210358,0.0037931072040148436,0.0011994858173879882,0.6499765619874897,0.6554034128545819,10
best_of_random(160),0.55,0.6612499713897705,0.0019386389554426236,0.0006130514659928371,0.6598631526247766,0.6626367901547644,10
best_of_random(160),0.6,0.6678599894046784,0.001876871771225011,0.0005935189673145509,0.666517356221478,0.6692026225878788,10
best_of_random(160),0.65,0.6764299809932709,0.0022769585809563333,0.0007200375253686907,0.6748011429477344,0.6780588190388074,10
best_of_random(160),0.7,0.6828499853610992,0.002360433474014944,0.0007464346043191095,0.6811614329743365,0.6845385377478619,10
best_of_random(160),0.75,0.686689966917038,0.0026689351678268317,0.0008439914057656534,0.6847807257130979,0.6885992081209781,10
best_of_random(160),0.8,0.6913299798965454,0.003422167537055282,0.0010821843951783362,0.6888819087154638,0.693778051077627,10
best_of_random(160),0.85,0.6968899726867676,0.003133493240438694,0.0009908975672527904,0.694648406657352,0.6991315387161832,10
best_of_random(160),0.9,0.7014899790287018,0.001692112942029278,0.0005350930955060978,0.7002795143499089,0.7027004437074947,10
best_of_random(160),0.95,0.7050999820232391,0.0015909595943955925,0.0005031055983587728,0.7039618780902398,0.7062380859562384,10
best_of_random(160),1.0,0.7089999914169312,0.0,0.0,0.7089999914169312,0.7089999914169312,10
geo_m,0.05,0.401339989900589,0.012885149192889012,0.004074641944060955,0.39212250944076577,0.41055747036041224,10
geo_m,0.1,0.501339989900589,0.0039053264653744015,0.0012349726637117808,0.49854628764344444,0.5041336921577336,10
geo_m,0.15,0.5612399876117706,0.00510776871094778,0.0016152182887937204,0.557586109990203,0.5648938652333383,10
geo_m,0.2,0.5957599818706513,0.007849863758250496,0.0024823448798080936,0.5901445276201192,0.6013754361211834,10
geo_m,0.25,0.6223899722099304,0.003452683134872488,0.0010918342745047395,0.6199200714852099,0.624859872934651,10
