mode,k_frac,mean,std,sem,ci_lo,ci_hi,n
non-shuffled,0.05,0.30028999149799346,0.003517087966326605,0.001112200870476166,0.29777401833231326,0.30280596466367365,10
non-shuffled,0.1,0.3916899889707565,0.00356602753637064,0.0011276769213810157,0.3891390065456692,0.39424097139584385,10
non-shuffled,0.2,0.4751299887895584,0.0032717806942048856,0.00103462789982543,0.4727894978750796,0.4774704797040372,10
non-shuffled,0.3,0.516729986667633,0.0036566693982696043,0.001156340394876932,0.5141141629606647,0.5193458103746014,10
non-shuffled,0.4,0.5478099822998047,0.0024977523168044267,0.000789858635206445,0.5460231979305303,0.5495967666690791,10
non-shuffled,0.5,0.5667399823665619,0.0033493609187170616,0.0010591609209100003,0.5643439939027102,0.5691359708304136,10
shuffled,0.05,0.29657999277114866,0.006592053856271773,0.0020845904644315044,0.2918643215204176,0.30129566402187974,10
shuffled,0.1,0.38866998851299284,0.0038476689638824034,0.001216739760820854,0.38591753194772255,0.3914224450782631,10
shuffled,0.2,0.4712699919939041,0.0029739739920275404,0.0009404531516910464,0.4691425391604775,0.47339744482733076,10
shuffled,0.3,0.5147199869155884,0.0027971408726851807,0.0008845336094036231,0.5127190328752909,0.5167209409558859,10
shuffled,0.4,0.5432199835777283,0.002374310735143726,0.0007508229796042966,0.541521503996381,0.5449184631590756,10
shuffled,0.5,0.5643199741840362,0.002279272445579031,0.0007207692336091917,0.5626894808994624,0.5659504674686101,10
