mode,k_frac,mean,std,sem,ci_lo,ci_hi,n
non-shuffled,0.05,0.3628090381622314,0.05843307292583924,0.01847816011283712,0.32100853590661205,0.4046095404178508,10
non-shuffled,0.1,0.35278871059417727,0.02846628726617895,0.00900183042897733,0.3324251554104682,0.37315226577788635,10
non-shuffled,0.2,0.38085768222808836,0.03031799411629136,0.009587391549506453,0.3591694957612855,0.40254586869489123,10
shuffled,0.05,0.5751195669174194,0.128082024983377,0.04050309262740613,0.48349520581258953,0.6667439280222492,10
shuffled,0.1,0.5902223348617553,0.039152329682182546,0.01238105374975132,0.5622144454380738,0.618230224285437,10
shuffled,0.2,0.6931787014007569,0.23273085907849636,0.07359595964957243,0.5266930741223553,0.8596643286791584,10
