mode,k_frac,mean,std,sem,ci_lo,ci_hi,n
non-shuffled,0.05,0.6004399716854095,0.005133156878862257,0.0016232467324165758,0.5967679324625939,0.6041120109082252,10
non-shuffled,0.1,0.6785299837589264,0.004396222737447872,0.0013902076951755682,0.67538511546343,0.6816748520544227,10
non-shuffled,0.2,0.7477699756622315,0.00196415229312873,0.0006211194917729476,0.746364905754929,0.749175045569534,10
non-shuffled,0.3,0.7804999768733978,0.0026828730024843336,0.0008483989360825073,0.778580765143181,0.7824191886036146,10
non-shuffled,0.4,0.8028999745845795,0.00233380371945558,0.0007380135365252251,0.8012304719766457,0.8045694771925134,10
non-shuffled,0.5,0.8172199785709381,0.0016943085905893125,0.0005357874205451956,0.8160079432197846,0.8184320139220915,10
shuffled,0.05,0.6009999871253967,0.007057228463554818,0.0022316915913003815,0.5959515500068553,0.6060484242439381,10
shuffled,0.1,0.6781599879264831,0.006202728241198301,0.001961474894923689,0.673722823443173,0.6825971524097932,10
shuffled,0.2,0.7466499745845795,0.0029212890340752484,0.0009237927051351021,0.7445602102996658,0.7487397388694932,10
shuffled,0.3,0.7799699902534485,0.002089141978762362,0.000660644700836018,0.7784755081113507,0.7814644723955463,10
shuffled,0.4,0.8011299729347229,0.0026857841003101344,0.0008493195060446168,0.7992086787305723,0.8030512671388734,10
shuffled,0.5,0.8156799793243408,0.001504653649837898,0.00047581326231732,0.8146036149448087,0.8167563437038728,10
