mode,seed,k_frac,test_acc,elapsed_sec
non-shuffled,0,0.05,0.861799955368042,0.8715085983276367
non-shuffled,0,0.1,0.9061999917030334,0.7188718318939209
non-shuffled,0,0.2,0.9276999831199646,0.8549468517303467
non-shuffled,0,0.3,0.9375,1.055863380432129
non-shuffled,0,0.4,0.9422000050544739,1.258105993270874
non-shuffled,0,0.5,0.9453999996185303,1.3859148025512695
non-shuffled,1,0.05,0.8592999577522278,0.6371548175811768
non-shuffled,1,0.1,0.8987999558448792,0.7578902244567871
non-shuffled,1,0.2,0.9297999739646912,0.8074743747711182
non-shuffled,1,0.3,0.9380999803543091,0.9669821262359619
non-shuffled,1,0.4,0.9417999982833862,1.2258617877960205
non-shuffled,1,0.5,0.9453999996185303,1.3832736015319824
non-shuffled,2,0.05,0.863599956035614,0.5970878601074219
non-shuffled,2,0.1,0.9024999737739563,0.6615467071533203
non-shuffled,2,0.2,0.9284999966621399,0.8075029850006104
non-shuffled,2,0.3,0.9377999901771545,0.9705498218536377
non-shuffled,2,0.4,0.9422000050544739,1.2340855598449707
non-shuffled,2,0.5,0.9455999732017517,1.394867181777954
non-shuffled,3,0.05,0.8615999817848206,0.603165864944458
non-shuffled,3,0.1,0.9088000059127808,0.6983094215393066
non-shuffled,3,0.2,0.9310999512672424,0.8297994136810303
non-shuffled,3,0.3,0.9368000030517578,0.9882428646087646
non-shuffled,3,0.4,0.9426999688148499,1.2738347053527832
non-shuffled,3,0.5,0.9449999928474426,1.1603796482086182
non-shuffled,4,0.05,0.8596999645233154,0.40073347091674805
non-shuffled,4,0.1,0.9065999984741211,0.44631290435791016
non-shuffled,4,0.2,0.9286999702453613,0.6018481254577637
non-shuffled,4,0.3,0.9387999773025513,0.7663917541503906
non-shuffled,4,0.4,0.9448999762535095,1.01851224899292
non-shuffled,4,0.5,0.9458999633789062,1.1725685596466064
non-shuffled,5,0.05,0.8596000075340271,0.4168980121612549
non-shuffled,5,0.1,0.9095999598503113,0.4313070774078369
non-shuffled,5,0.2,0.9282999634742737,0.6077723503112793
non-shuffled,5,0.3,0.9371999502182007,0.7547564506530762
non-shuffled,5,0.4,0.9423999786376953,0.9999997615814209
non-shuffled,5,0.5,0.9449999928474426,1.178985834121704
non-shuffled,6,0.05,0.8590999841690063,0.3921656608581543
non-shuffled,6,0.1,0.9032999873161316,0.4335041046142578
non-shuffled,6,0.2,0.9301999807357788,0.6283984184265137
non-shuffled,6,0.3,0.9359999895095825,0.8383052349090576
non-shuffled,6,0.4,0.9418999552726746,1.0486936569213867
non-shuffled,6,0.5,0.9436999559402466,1.2142877578735352
non-shuffled,7,0.05,0.8664999604225159,0.3900642395019531
non-shuffled,7,0.1,0.9059000015258789,0.46581029891967773
non-shuffled,7,0.2,0.9280999898910522,0.5989396572113037
non-shuffled,7,0.3,0.9358999729156494,0.7528817653656006
non-shuffled,7,0.4,0.9419999718666077,0.9829602241516113
non-shuffled,7,0.5,0.9436999559402466,1.1725752353668213
non-shuffled,8,0.05,0.8590999841690063,0.3578145503997803
non-shuffled,8,0.1,0.9005999565124512,0.4569118022918701
non-shuffled,8,0.2,0.9279999732971191,0.6052777767181396
non-shuffled,8,0.3,0.9404999613761902,0.7459120750427246
non-shuffled,8,0.4,0.9425999522209167,0.9918367862701416
non-shuffled,8,0.5,0.9470999836921692,1.1575677394866943
non-shuffled,9,0.05,0.8614999651908875,0.3752572536468506
non-shuffled,9,0.1,0.9021999835968018,0.4397597312927246
non-shuffled,9,0.2,0.9277999997138977,0.6119914054870605
non-shuffled,9,0.3,0.9372999668121338,0.7825973033905029
non-shuffled,9,0.4,0.9406999945640564,0.9950563907623291
non-shuffled,9,0.5,0.9440999627113342,1.2315964698791504
shuffled,0,0.05,0.8659999966621399,0.6625609397888184
shuffled,0,0.1,0.911300003528595,0.5514333248138428
shuffled,0,0.2,0.927899956703186,0.6837811470031738
shuffled,0,0.3,0.9365999698638916,0.810138463973999
shuffled,0,0.4,0.9398999810218811,1.0390186309814453
shuffled,0,0.5,0.9448999762535095,1.183314561843872
shuffled,1,0.05,0.863099992275238,0.4072849750518799
shuffled,1,0.1,0.9052000045776367,0.4766716957092285
shuffled,1,0.2,0.9309999942779541,0.6482079029083252
shuffled,1,0.3,0.9357999563217163,0.7695488929748535
shuffled,1,0.4,0.9416999816894531,1.090857982635498
shuffled,1,0.5,0.946399986743927,1.3680617809295654
shuffled,2,0.05,0.8517999649047852,0.4022684097290039
shuffled,2,0.1,0.899899959564209,0.4781467914581299
shuffled,2,0.2,0.9291999936103821,0.6463899612426758
shuffled,2,0.3,0.9375999569892883,0.7882530689239502
shuffled,2,0.4,0.9431999921798706,1.0361557006835938
shuffled,2,0.5,0.9451999664306641,1.2179598808288574
shuffled,3,0.05,0.8702999949455261,0.43149781227111816
shuffled,3,0.1,0.9092999696731567,0.49550414085388184
shuffled,3,0.2,0.9281999468803406,0.6277525424957275
shuffled,3,0.3,0.9400999546051025,0.7693407535552979
shuffled,3,0.4,0.9408999681472778,1.0154821872711182
shuffled,3,0.5,0.9429999589920044,1.1996655464172363
shuffled,4,0.05,0.8585999608039856,0.38580942153930664
shuffled,4,0.1,0.9019999504089355,0.44645047187805176
shuffled,4,0.2,0.9282999634742737,0.6426990032196045
shuffled,4,0.3,0.9375999569892883,0.7628257274627686
shuffled,4,0.4,0.9423999786376953,1.0043365955352783
shuffled,4,0.5,0.9443999528884888,1.1959538459777832
shuffled,5,0.05,0.8629999756813049,0.547433614730835
shuffled,5,0.1,0.9023999571800232,0.48137879371643066
shuffled,5,0.2,0.9257999658584595,0.6714763641357422
shuffled,5,0.3,0.9375999569892883,0.7894058227539062
shuffled,5,0.4,0.9419999718666077,0.9984447956085205
shuffled,5,0.5,0.9472999572753906,1.1730473041534424
shuffled,6,0.05,0.8624999523162842,0.39203858375549316
shuffled,6,0.1,0.9049999713897705,0.48050856590270996
shuffled,6,0.2,0.9284999966621399,0.6509428024291992
shuffled,6,0.3,0.9357999563217163,0.7902636528015137
shuffled,6,0.4,0.941100001335144,1.025646686553955
shuffled,6,0.5,0.9436999559402466,1.208895206451416
shuffled,7,0.05,0.8614999651908875,0.4029197692871094
shuffled,7,0.1,0.9047999978065491,0.5157155990600586
shuffled,7,0.2,0.9294999837875366,0.6815199851989746
shuffled,7,0.3,0.9400999546051025,0.7783751487731934
shuffled,7,0.4,0.943399965763092,1.0172028541564941
shuffled,7,0.5,0.9447000026702881,1.1864864826202393
shuffled,8,0.05,0.8689999580383301,0.4101095199584961
shuffled,8,0.1,0.9097999930381775,0.5303874015808105
shuffled,8,0.2,0.9274999499320984,0.8706068992614746
shuffled,8,0.3,0.9358999729156494,0.759666919708252
shuffled,8,0.4,0.9407999515533447,1.0132791996002197
shuffled,8,0.5,0.9440999627113342,1.1874608993530273
shuffled,9,0.05,0.8621000051498413,0.38428163528442383
shuffled,9,0.1,0.9056999683380127,0.4453551769256592
shuffled,9,0.2,0.9294999837875366,0.6355700492858887
shuffled,9,0.3,0.9371999502182007,0.7676444053649902
shuffled,9,0.4,0.9408999681472778,1.0100581645965576
shuffled,9,0.5,0.9443999528884888,1.1862571239471436
