mode,k_frac,mean,std,sem,ci_lo,ci_hi,n
non-shuffled,0.05,0.8611799716949463,0.002396656118597692,0.0007578892102947339,0.8594655071892282,0.8628944362006644,10
non-shuffled,0.1,0.9044499814510345,0.0035302761271114335,0.001116371333099023,0.9019245740434596,0.9069753888586094,10
non-shuffled,0.2,0.9288199782371521,0.001151608420660431,0.000364170558191627,0.9279961672004383,0.9296437892738659,10
non-shuffled,0.3,0.9375899791717529,0.0013535498300397638,0.00042803003894594514,0.9366217079532346,0.9385582503902712,10
non-shuffled,0.4,0.9423399806022644,0.001058505440259739,0.0003347288106900067,0.9415827714255484,0.9430971897789805,10
non-shuffled,0.5,0.94508997797966,0.0010545756751031057,0.0003334861098335538,0.9443355799875877,0.9458443759717323,10
shuffled,0.05,0.8627899765968323,0.005227805750679654,0.0016531773337074053,0.8590502296499181,0.8665297235437466,10
shuffled,0.1,0.9055399775505066,0.0036612816564570564,0.0011577989189798428,0.9029208544327917,0.9081591006682216,10
shuffled,0.2,0.9285399734973907,0.0013946047523786347,0.0004410127453211611,0.9275423333566525,0.9295376136381289,10
shuffled,0.3,0.9374299585819245,0.001589581073326878,0.0005026696717208061,0.9362928407834917,0.9385670763803572,10
shuffled,0.4,0.9416299760341644,0.0011235378472708231,0.00035529386347781964,0.9408262454759799,0.9424337065923489,10
shuffled,0.5,0.9448099672794342,0.0012582655835202963,0.0003978985145324963,0.9439098583046955,0.9457100762541729,10
