mode,k_frac,mean,std,sem,ci_lo,ci_hi,n
non-shuffled,0.05,0.559847092628479,0.08465242758538162,0.026769448063227376,0.49929039394659835,0.6204037913103596,10
non-shuffled,0.1,0.5227529525756835,0.04417882183458162,0.013970570134005647,0.4911493272778871,0.55435657787348,10
non-shuffled,0.2,0.7079354763031006,0.3003799484034554,0.09498848003987774,0.4930566057922675,0.9228143468139337,10
shuffled,0.05,0.6860554218292236,0.41991157820355973,0.13278770029991643,0.3856687744568442,0.986442069201603,10
shuffled,0.1,0.5521281003952027,0.03453622310217635,0.010921312678260334,0.5274223746923068,0.5768338260980985,10
shuffled,0.2,0.6254555225372315,0.09216839610882809,0.029146205998849723,0.5595222238669124,0.6913888212075505,10
