mode,k_frac,mean,std,sem,ci_lo,ci_hi,n
non-shuffled,0.05,0.41096999049186705,0.004654996956857053,0.0014720392884820846,0.40764000627142466,0.41429997471230945,10
non-shuffled,0.1,0.5031599849462509,0.0035678162070779383,0.0011282425487229243,0.5006077229832205,0.5057122469092813,10
non-shuffled,0.2,0.5986799895763397,0.004193597198189073,0.0013261318735578013,0.5956800708596818,0.6016799082929977,10
non-shuffled,0.3,0.6397599816322327,0.003840194760002748,0.001214376210025236,0.6370128717903245,0.6425070914741409,10
non-shuffled,0.4,0.6650299847126007,0.004198957227448469,0.0013278268636362847,0.6620262316619957,0.6680337377632056,10
non-shuffled,0.5,0.6813799738883972,0.00223298817585729,0.0007061328623933649,0.6797825903758073,0.6829773574009871,10
shuffled,0.05,0.30082999765872953,0.006765774262511885,0.0021395256804083527,0.2959900543156835,0.3056699410017756,10
shuffled,0.1,0.4178199917078018,0.00871917452147369,0.002757245080436557,0.41158266999934806,0.4240573134162556,10
shuffled,0.2,0.5341299831867218,0.006689640062553773,0.0021154499324381195,0.5293445029693976,0.538915463404046,10
shuffled,0.3,0.5926199913024902,0.003621180093455347,0.0011451176912980288,0.5900295551148095,0.595210427490171,10
shuffled,0.4,0.6256199896335601,0.003536105689667652,0.0011182148026430314,0.6230904120081517,0.6281495672589685,10
shuffled,0.5,0.6506799817085266,0.003945675775908736,0.001247732236042373,0.6478574152934393,0.6535025481236139,10
