mode,k_frac,mean,std,sem,ci_lo,ci_hi,n
non-shuffled,0.05,0.6358599781990051,0.02152328384553941,0.006806259967821224,0.6204631484605512,0.651256807937459,10
non-shuffled,0.1,0.7480499863624572,0.009380380153144286,0.0029663366602175013,0.7413396666391096,0.7547603060858049,10
non-shuffled,0.2,0.8197499811649323,0.0038358670368615097,0.0012130076638043428,0.8170059671896603,0.8224939951402042,10
non-shuffled,0.3,0.8469499826431275,0.005315643754876479,0.001680954149545945,0.8431474001733028,0.8507525651129522,10
non-shuffled,0.4,0.8636499881744385,0.003415085824784168,0.0010799449611272678,0.8612069829451363,0.8660929934037407,10
non-shuffled,0.5,0.8738699674606323,0.0032550997144251844,0.0010293529108547231,0.8715414094002375,0.8761985255210271,10
shuffled,0.05,0.6291199922561646,0.029700122419826034,0.00939200336324819,0.6078738045744428,0.6503661799378863,10
shuffled,0.1,0.7480299770832062,0.010965399522430546,0.003467563794460313,0.7401858028079142,0.7558741513584981,10
shuffled,0.2,0.8205399751663208,0.0065530626020467225,0.002072260347213722,0.8158521965785728,0.8252277537540689,10
shuffled,0.3,0.8461799800395966,0.003908332416492823,0.0012359232289187152,0.8433841274545604,0.8489758326246328,10
shuffled,0.4,0.8637899816036224,0.0037884145198199045,0.0011980018603484001,0.8610799131141228,0.866500050093122,10
shuffled,0.5,0.8744399726390839,0.0032924865979189863,0.0010411756815002999,0.8720846696133885,0.8767952756647793,10
