mode,k_frac,mean,std,sem,ci_lo,ci_hi,n
non-shuffled,0.05,0.7882699787616729,0.00725549511108465,0.002294389010324388,0.7830797102275939,0.7934602472957519,10
non-shuffled,0.1,0.8213599741458892,0.0074049866834197935,0.0023416623962822752,0.8160627657831532,0.8266571825086253,10
non-shuffled,0.15,0.8366099715232849,0.0039088137924158965,0.001236075453351483,0.8338137745826577,0.839406168463912,10
non-shuffled,0.2,0.848609983921051,0.0037104726959217666,0.0011733544914978142,0.8459556716535422,0.8512642961885598,10
non-shuffled,0.25,0.857209974527359,0.003947269300711757,0.001248236152830925,0.8543862681732991,0.860033680881419,10
non-shuffled,0.3,0.8624999701976777,0.0017301279196511579,0.0005471144869546449,0.8612623112421119,0.8637376291532434,10
non-shuffled,0.35,0.8667399823665619,0.0034779332704529026,0.0010998190684709563,0.8642520187829769,0.869227945950147,10
non-shuffled,0.4,0.8724299788475036,0.0026094077538110403,0.0008251671846146802,0.8705633209902753,0.8742966367047319,10
non-shuffled,0.45,0.8740499794483185,0.0025356345176419104,0.0008018380389490837,0.872236095785061,0.875863863111576,10
non-shuffled,0.5,0.8732699811458587,0.006577410466614034,0.0020799598180331236,0.8685647851450464,0.8779751771466711,10
non-shuffled,0.55,0.870389974117279,0.008571456878207196,0.002710532660105121,0.8642583232450722,0.8765216249894858,10
non-shuffled,0.6,0.87636998295784,0.006057689710900268,0.0019156096845011764,0.872036572788813,0.880703393126867,10
non-shuffled,0.65,0.8736799776554107,0.004032593429475867,0.0012752180114573325,0.870795234096592,0.8765647212142295,10
non-shuffled,0.7,0.8777199864387513,0.00371627641300048,0.0011751897879842094,0.8750615224421497,0.8803784504353528,10
non-shuffled,0.75,0.8800399720668792,0.0023528748375494573,0.0007440443535954954,0.878356826802912,0.8817231173308464,10
non-shuffled,0.8,0.8837699711322784,0.0010478097616421294,0.000331346540134726,0.8830204131831257,0.884519529081431,10
non-shuffled,0.85,0.8869899809360504,0.0009734876749622653,0.0003078438326982428,0.8862935898048716,0.8876863720672292,10
non-shuffled,0.9,0.8897299826145172,0.0010656719336157804,0.0003369950548741622,0.8889676468372872,0.8904923183917471,10
non-shuffled,0.95,0.8912099778652192,0.0006297264260698077,0.00019913698091782273,0.8907594987174468,0.8916604570129916,10
non-shuffled,1.0,0.8934999704360962,0.0,0.0,0.8934999704360962,0.8934999704360962,10
shuffled,0.05,0.7485199928283691,0.005920355460411986,0.0018721807812716702,0.7442848256638577,0.7527551599928806,10
shuffled,0.1,0.8008899807929992,0.003948960292695523,0.0012487708914483036,0.7980650647761457,0.8037148968098528,10
shuffled,0.15,0.8242799818515778,0.0022763495723459853,0.0007198449399363553,0.8226515794645565,0.8259083842385991,10
shuffled,0.2,0.8382399797439575,0.002965437683082707,0.0009377537337833923,0.8361186334180862,0.8403613260698287,10
shuffled,0.25,0.8486999809741974,0.0018475144968539067,0.0005842353820238333,0.8473783487199594,0.8500216132284354,10
shuffled,0.3,0.855709969997406,0.0029471048943986874,0.0009319563969729859,0.8536017381585259,0.8578182018362861,10
shuffled,0.35,0.8617099761962891,0.002383940242368182,0.0007538680971617294,0.8600046080804475,0.8634153443121306,10
shuffled,0.4,0.8663899660110473,0.0028497345519618703,0.0009011651911078968,0.8643513887190678,0.8684285433030269,10
shuffled,0.45,0.8712599754333497,0.002658822614285238,0.0008407935355504696,0.8693579683144227,0.8731619825522766,10
shuffled,0.5,0.8741699755191803,0.0022186305382805717,0.0007015925787371998,0.8725828628417847,0.8757570881965759,10
shuffled,0.55,0.8778299808502197,0.0020870160861736686,0.0006599724345719037,0.8763370194800666,0.8793229422203728,10
shuffled,0.6,0.8795699656009675,0.00210346675741863,0.0006651745935891752,0.8780652361295311,0.8810746950724038,10
shuffled,0.65,0.8824099779129029,0.0025044129075511095,0.000791964898938621,0.8806184288440398,0.8842015269817659,10
shuffled,0.7,0.8842099845409394,0.0011637624008237176,0.0003680139841868761,0.8833774790705805,0.8850424900112982,10
shuffled,0.75,0.8859199762344361,0.0011467841610056785,0.0003626449933383195,0.8850996162651826,0.8867403362036895,10
shuffled,0.8,0.8880899846553802,0.0013469762882675758,0.00042595130251650776,0.8871264158653654,0.889053553445395,10
shuffled,0.85,0.8897699654102326,0.00106044730853841,0.00033534288335766986,0.8890113671046329,0.8905285637158322,10
shuffled,0.9,0.8904299736022949,0.001171936692136941,0.0003705989220676276,0.8895916205961937,0.8912683266083962,10
shuffled,0.95,0.8922899782657623,0.0012068781352433105,0.00038164837656255924,0.8914266296570297,0.8931533268744949,10
shuffled,1.0,0.8934999704360962,0.0,0.0,0.8934999704360962,0.8934999704360962,10
