mode,k_frac,mean,std,sem,ci_lo,ci_hi,n
non-shuffled,0.05,0.34721999168395995,0.013715994343149534,0.004337378249833763,0.3374081604080909,0.357031822959829,10
non-shuffled,0.1,0.4556499868631363,0.010288210001983359,0.003253417665239285,0.4482902447879592,0.4630097289383134,10
non-shuffled,0.2,0.5590499937534332,0.007439870641494164,0.002352693672413958,0.5537278309103805,0.564372156596486,10
non-shuffled,0.3,0.6054299890995025,0.007575105750284051,0.0023954587687536285,0.6000110848874448,0.6108488933115602,10
non-shuffled,0.4,0.6309699833393096,0.0069483866585108855,0.0021972727904420986,0.6259994069576666,0.6359405597209526,10
non-shuffled,0.5,0.6471999824047089,0.00657993111514893,0.0020807569170882274,0.6424929832405596,0.6519069815688582,10
shuffled,0.05,0.3047999978065491,0.0065482879330393765,0.002070750464300059,0.30011563481124925,0.30948436080184893,10
shuffled,0.1,0.42376998960971834,0.009943288146308576,0.003144343797368866,0.4166569897660245,0.4308829894534122,10
shuffled,0.2,0.5387899816036225,0.00736468456818965,0.0023289177484172936,0.5335216036373422,0.5440583595699027,10
shuffled,0.3,0.5928699791431427,0.002857756214707566,0.0009037018635977086,0.5908256634993205,0.5949142947869648,10
shuffled,0.4,0.6259899795055389,0.004947828188980863,0.0015646406548365552,0.6224505164409077,0.6295294425701702,10
shuffled,0.5,0.6518299877643585,0.0028468406610504403,0.0009002500624498788,0.6497934806372276,0.6538664948914894,10
