mode,k_frac,mean,std,sem,ci_lo,ci_hi,n
original,0.05,0.9462625443935394,0.01584446027884226,0.005010458277720812,0.9349281003114116,0.9575969884756672,10
original,0.1,0.9649250566959381,0.01992322027886622,0.006300275440647227,0.9506728434799242,0.979177269911952,10
original,0.15,0.9699125468730927,0.006589667877454157,0.002083835951680246,0.9651985824487863,0.9746265112973991,10
original,0.2,0.9753875494003296,0.0022672607545134857,0.0007169708033774499,0.973765648761912,0.9770094500387472,10
original,0.25,0.975700044631958,0.0027209287690371274,0.0008604332261235555,0.9737536094463249,0.9776464798175911,10
original,0.3,0.9758625566959381,0.0025051706268191137,0.0007922045108100099,0.974070465587364,0.9776546478045123,10
original,0.35,0.9728375494480133,0.008515320676858682,0.002692780834560009,0.9667460559951171,0.9789290429009094,10
original,0.4,0.975462543964386,0.0028260148674443893,0.0008936643682623095,0.973440934712534,0.977484153216238,10
original,0.45,0.9748625457286835,0.005459264850132417,0.0017263711276516217,0.9709572229165219,0.9787678685408451,10
original,0.5,0.9746375441551208,0.006577641458242474,0.0020800328639997536,0.9699321829128519,0.9793429053973898,10
original,0.55,0.9737000465393066,0.004884499013235534,0.0015446142110669221,0.9702058864378954,0.9771942066407179,10
original,0.6,0.976000040769577,0.0018837679861437055,0.0005956997419522617,0.9746524743314093,0.9773476072077447,10
original,0.65,0.9753500461578369,0.001884524180937037,0.0005959388717424305,0.9740019387705016,0.9766981535451723,10
original,0.7,0.9760000467300415,0.0019284062562319605,0.0006098156023811267,0.9746205479970949,0.9773795454629881,10
original,0.75,0.9740875363349915,0.0020716827266713156,0.0006551236005509415,0.9726055437894504,0.9755695288805325,10
original,0.8,0.9737750351428985,0.0015295711526500542,0.0004836928685663264,0.9726808458556497,0.9748692244301473,10
original,0.85,0.9715375423431396,0.004666686509051085,0.0014757358494581407,0.9681991959208073,0.9748758887654719,10
original,0.9,0.971187537908554,0.0036856728416805743,0.0011655120889935786,0.9685509663880442,0.9738241094290639,10
original,0.95,0.9697125375270843,0.0014895930315313123,0.0004710506766353961,0.9686469468648663,0.9707781281893023,10
original,1.0,0.9745000600814819,0.0,0.0,0.9745000600814819,0.9745000600814819,10
shuffled,0.05,0.8464375376701355,0.016839128954622386,0.005325000130989689,0.8343915504816182,0.8584835248586529,10
shuffled,0.1,0.9178750395774842,0.007914476606222985,0.0025027772563784197,0.9122133640799394,0.923536715075029,10
shuffled,0.15,0.9461500406265259,0.008920132764644461,0.002820793656737118,0.9397689620510046,0.9525311192020471,10
shuffled,0.2,0.957612544298172,0.0030835989733156567,0.0009751196146234251,0.9554066704773121,0.9598184181190319,10
shuffled,0.25,0.9618875503540039,0.004195505436081627,0.0013267353113635921,0.9588862665661912,0.9648888341418165,10
shuffled,0.3,0.968062549829483,0.003030088629422741,0.0009581981581153757,0.9658949550026688,0.9702301446562973,10
shuffled,0.35,0.9707375466823578,0.002152560358235246,0.0006806993533011362,0.9691976977645375,0.9722773956001781,10
shuffled,0.4,0.9716500461101532,0.0017812643731440253,0.0005632852534047183,0.9703758063394335,0.9729242858808728,10
shuffled,0.45,0.973775041103363,0.0014383168725182974,0.00045483573142078625,0.9727461311956075,0.9748039510111185,10
shuffled,0.5,0.9746750473976136,0.0017191759303180263,0.0005436511638343885,0.9734452230232516,0.9759048717719755,10
shuffled,0.55,0.9754875421524047,0.001308959951290123,0.00041392948120198456,0.9745511686115872,0.9764239156932223,10
shuffled,0.6,0.9752500414848327,0.001432510225303236,0.00045299950834391947,0.9742252854022632,0.9762747975674023,10
shuffled,0.65,0.9759500443935394,0.0008803391009398148,0.00027838766722746924,0.9753202877380706,0.9765798010490082,10
shuffled,0.7,0.9756125390529633,0.0009868109683346977,0.00031205702799739403,0.97490661701186,0.9763184610940666,10
shuffled,0.75,0.9756625473499299,0.0007121152456162801,0.00022519061326776806,0.9751531307911186,0.9761719639087411,10
shuffled,0.8,0.9751875460147857,0.0006102456887485024,0.0001929766308743455,0.9747510025469899,0.9756240894825816,10
shuffled,0.85,0.9754375517368317,0.001059431635388398,0.00033502169930643824,0.974679680000034,0.9761954234736293,10
shuffled,0.9,0.9754750430583954,0.000573721797483733,0.0001814267623334456,0.9750646272084493,0.9758854589083414,10
shuffled,0.95,0.9750375628471375,0.0005239089665177644,0.00016567456207810296,0.9746627809498298,0.9754123447444452,10
shuffled,1.0,0.9745000600814819,0.0,0.0,0.9745000600814819,0.9745000600814819,10
