mode,k_frac,mean,std,sem,ci_lo,ci_hi,n
non-shuffled,0.05,0.444749990105629,0.008113943361049774,0.0025658541826519233,0.4389456246875038,0.45055435552375417,10
non-shuffled,0.1,0.5810299873352051,0.012776017356619665,0.004040131427276184,0.5718905750881202,0.5901693995822899,10
non-shuffled,0.2,0.6706799745559693,0.007597926067297211,0.002402675186622496,0.6652447456725394,0.6761152034393991,10
non-shuffled,0.3,0.7096299767494202,0.006948709692323476,0.0021973749427030022,0.7046591692833085,0.7146007842155319,10
non-shuffled,0.4,0.7326899766921997,0.0028614025723686103,0.000904854943134959,0.7306430526012431,0.7347369007831563,10
non-shuffled,0.5,0.74789999127388,0.002692374414959175,0.0008514035465234309,0.7459739826426326,0.7498259999051273,10
shuffled,0.05,0.4597599864006042,0.009053815224331793,0.002863067762319679,0.4532832771543361,0.46623669564687237,10
shuffled,0.1,0.5808600008487701,0.006273966144523618,0.0019840022979479774,0.5763718758393481,0.5853481258581921,10
shuffled,0.2,0.6725699841976166,0.0032400317552833753,0.001024588003796876,0.6702522051058531,0.67488776328938,10
shuffled,0.3,0.712389987707138,0.0017194696316703765,0.0005437440403569183,0.7111599532314854,0.7136200221827906,10
shuffled,0.4,0.7345299839973449,0.001921250713680921,0.0006075528211455731,0.7331556040311783,0.7359043639635116,10
shuffled,0.5,0.7499399781227112,0.0022081650200186068,0.0006982830912770102,0.748360352026079,0.7515196042193434,10
