mode,k_frac,mean,std,sem,ci_lo,ci_hi,n
bestof_random,0.05,0.8233399868011475,0.00605057220256736,0.0019133589307414548,0.8190116681908599,0.8276683054114351,10
bestof_random,0.1,0.8732899844646453,0.002629512991515486,0.0008315250190191946,0.8714089441867787,0.875171024742512,10
bestof_random,0.2,0.9023099720478058,0.0017451260881045847,0.0005518573242590162,0.9010615840488598,0.9035583600467518,10
bestof_random,0.3,0.91315997838974,0.0009057825463781999,0.00028643359113822106,0.9125120205898646,0.9138079361896153,10
bestof_random,0.4,0.9193399846553802,0.0015370915697562276,0.0004860710332673264,0.9182404155858187,0.9204395537249418,10
bestof_random,0.5,0.9225499749183654,0.0008984600775871317,0.00028411802319069354,0.9219072552971087,0.9231926945396222,10
non-shuffled,0.05,0.8404999792575836,0.003021771065264576,0.0009555679133829375,0.8383383344577309,0.8426616240574363,10
non-shuffled,0.1,0.8769499719142914,0.0036691673913989854,0.00116029260732393,0.8743252076816269,0.8795747361469558,10
non-shuffled,0.2,0.9007799804210663,0.0020644127026175564,0.0006528246170855326,0.8993031885374388,0.9022567723046938,10
non-shuffled,0.3,0.9122499763965607,0.0012633684137738528,0.0003995121711439416,0.9113462170769601,0.9131537357161613,10
non-shuffled,0.4,0.9182999789714813,0.0011999943743189686,0.0003794715402236606,0.9174415547086651,0.9191584032342975,10
non-shuffled,0.5,0.923069977760315,0.0010893913371101845,0.0003444957888524496,0.9222906741439894,0.9238492813766406,10
shuffled,0.05,0.819329971075058,0.006341060586537726,0.002005219423458245,0.8147938495931878,0.8238660925569282,10
shuffled,0.1,0.8699399769306183,0.0026064905414551988,0.0008242446810683957,0.8680754059213951,0.8718045479398415,10
shuffled,0.2,0.9017199754714966,0.0023232264114805765,0.0007346686980538177,0.9000580394138695,0.9033819115291237,10
shuffled,0.3,0.9123899757862091,0.0016802414933565816,0.0005313390138129473,0.9111880034302082,0.9135919481422099,10
shuffled,0.4,0.918559980392456,0.0013761465189834844,0.0004351757394099953,0.9175755444764494,0.9195444163084626,10
shuffled,0.5,0.9239999771118164,0.0016158929744460248,0.0005109902254313698,0.9228440369132084,0.9251559173104243,10
