mode,k_frac,mean,std,sem,ci_lo,ci_hi,n
non-shuffled,0.05,0.6041099905967713,0.009597155103743529,0.0030348869185739106,0.5972445994154671,0.6109753817780754,10
non-shuffled,0.1,0.6841099858283997,0.005266332347720399,0.001665360513421831,0.680342678614228,0.6878772930425713,10
non-shuffled,0.2,0.7494499981403351,0.0026209611662678135,0.0008288206944257568,0.7475750754697181,0.751324920810952,10
non-shuffled,0.3,0.7817099809646606,0.0033844207275191877,0.001070247805924474,0.7792889122244596,0.7841310497048616,10
non-shuffled,0.4,0.8044499754905701,0.0021935395640971206,0.0006936581160239809,0.8028808118148345,0.8060191391663056,10
non-shuffled,0.5,0.8189499795436859,0.002290189467448308,0.0007242214990464702,0.817311676692125,0.8205882823952467,10
shuffled,0.05,0.6057299852371216,0.008939175465749113,0.0028268154875663687,0.5993352843338564,0.6121246861403868,10
shuffled,0.1,0.6779099881649018,0.006533753623453411,0.002066154312049092,0.673236022388338,0.6825839539414655,10
shuffled,0.2,0.7468699812889099,0.006006492181745547,0.0018994196042309971,0.7425731956259333,0.7511667669518866,10
shuffled,0.3,0.7788899898529053,0.0020102192271763855,0.0006356871354140827,0.7774519656461941,0.7803280140596164,10
shuffled,0.4,0.7978899776935577,0.001572999385628431,0.0004974260816631372,0.7967647217199331,0.7990152336671824,10
shuffled,0.5,0.8145799815654755,0.0029218631404912534,0.0009239742535244913,0.8124898065895723,0.8166701565413788,10
