mode,k_frac,mean,std,sem,ci_lo,ci_hi,n
non-shuffled,0.05,0.9226000547409058,0.02267576535474696,0.007170706620853642,0.9063787893958164,0.9388213200859952,10
non-shuffled,0.1,0.9564000487327575,0.009268525457705339,0.0029309650997603495,0.9497697450382593,0.9630303524272558,10
non-shuffled,0.2,0.9673500418663025,0.0040237063005421556,0.0012724076545283212,0.9644716557765408,0.9702284279560641,10
non-shuffled,0.3,0.9710375487804412,0.0034166889564603516,0.001080451915875858,0.9685933967398233,0.9734817008210592,10
non-shuffled,0.4,0.9685000479221344,0.008205474291864169,0.0025947988044248012,0.9626302052205395,0.9743698906237293,10
non-shuffled,0.5,0.9701375424861908,0.0032185678887684927,0.001017800533238791,0.9678351177195679,0.9724399672528137,10
shuffled,0.05,0.8541875541210174,0.02389708433574254,0.007556921593807835,0.8370926098084582,0.8712824984335766,10
shuffled,0.1,0.9250125467777253,0.00984875387522092,0.003114449436010787,0.9179671726777066,0.932057920877744,10
shuffled,0.2,0.9546500384807587,0.003201453055981763,0.0010123883479008916,0.9523598569279647,0.9569402200335527,10
shuffled,0.3,0.9662000417709351,0.0024581249553514376,0.0007773273632210245,0.9644416051083422,0.967958478433528,10
shuffled,0.4,0.9708500385284424,0.002459258610723844,0.0007776858565268736,0.9690907908976498,0.972609286159235,10
shuffled,0.5,0.9736750543117523,0.0021157433258853207,0.0006690567854097496,0.9721615427122815,0.975188565911223,10
