mode,k_frac,mean,std,sem,ci_lo,ci_hi,n
non-shuffled,0.05,0.6333299815654755,0.017871958548738923,0.005651609526213238,0.6205451525940977,0.6461148105368533,10
non-shuffled,0.1,0.7462699830532074,0.010350097985437349,0.0032729883639902274,0.7388659689816688,0.7536739971247459,10
non-shuffled,0.2,0.8181199789047241,0.006130393255891687,0.0019386005641153176,0.8137345597526976,0.8225053980567506,10
non-shuffled,0.3,0.8477599859237671,0.002671331090834384,0.00084474906314588,0.8458490307797574,0.8496709410677769,10
non-shuffled,0.4,0.864879983663559,0.00367810256342717,0.0011631181568133788,0.862248827593878,0.86751113973324,10
non-shuffled,0.5,0.8735799729824066,0.0033095057684555244,0.001046557615778529,0.8712124951755338,0.8759474507892795,10
shuffled,0.05,0.6392399847507477,0.01222676014119759,0.0038664410450746315,0.6304934874458791,0.6479864820556164,10
shuffled,0.1,0.7415299832820892,0.011053708382838095,0.003495489508106485,0.7336226366536448,0.7494373299105336,10
shuffled,0.2,0.8198499798774719,0.008696387537517336,0.0027500392034057776,0.8136289589953579,0.8260710007595858,10
shuffled,0.3,0.8490999698638916,0.0050837401024302325,0.0016076197756017233,0.8454632812733682,0.8527366584544149,10
shuffled,0.4,0.8647699654102325,0.0048748828601770456,0.0015415733164675603,0.8612826842903207,0.8682572465301444,10
shuffled,0.5,0.8746399879455566,0.003856655689580808,0.0012195816130122663,0.8718811026639958,0.8773988732271175,10
