mode,k_frac,mean,std,sem,ci_lo,ci_hi,n
geo_r,0.05,0.6142199754714965,0.007903071112266357,0.0017671804238042444,0.6105212243359949,0.6179187266069982,20
geo_r,0.1,0.6938549786806106,0.008439854476762246,0.00188720883302463,0.6899050051973984,0.6978049521638229,20
geo_r,0.15,0.737629982829094,0.004654263780659989,0.0010407250198770906,0.7354517203284667,0.7398082453297212,20
geo_r,0.2,0.76145498752594,0.004857921673662012,0.0010862643091677808,0.7591814101974066,0.7637285648544734,20
geo_r,0.25,0.7793349772691727,0.004730894980668329,0.0010578602771186935,0.7771208502629603,0.781549104275385,20
geo_r,0.3,0.7942849844694138,0.0026119638756185036,0.0005840528780656779,0.7930625477465759,0.7955074211922516,20
geo_r,0.35,0.8044449776411057,0.003331740464563554,0.0007449998162150836,0.8028856751052378,0.8060042801769736,20
geo_r,0.4,0.8125749886035919,0.0029611290294010444,0.0006621285799888708,0.811189137558564,0.8139608396486198,20
geo_r,0.45,0.8212399780750275,0.0030894410847016793,0.0006908200277873641,0.8197940751396016,0.8226858810104534,20
geo_r,0.5,0.8275649756193161,0.0017466520537621725,0.0003905632725251835,0.8267475172951525,0.8283824339434797,20
geo_r,0.55,0.8329849749803543,0.002581569764640027,0.0005772565482393234,0.8317767631393247,0.8341931868213839,20
geo_r,0.6,0.8372899800539017,0.0020033925376407163,0.0004479721899780448,0.8363523634845716,0.8382275966232317,20
geo_r,0.65,0.841844978928566,0.0016731489609119535,0.00037412748130822665,0.8410619211107727,0.8426280367463593,20
geo_r,0.7,0.8453349798917771,0.001758970714665827,0.00039331780884241754,0.8445117562568427,0.8461582035267114,20
geo_r,0.75,0.8496399760246277,0.0016703017699051111,0.0003734908300446041,0.8488582507332434,0.850421701316012,20
geo_r,0.8,0.8520899772644043,0.001997077354610391,0.0004465600721234287,0.8511553162917116,0.853024638237097,20
geo_r,0.85,0.8558349817991256,0.0014946503069074907,0.0003342139688836072,0.855135463922933,0.8565344996753183,20
geo_r,0.9,0.8582249790430069,0.0008515490916350836,0.00019041216550742444,0.8578264418003478,0.8586235162856659,20
geo_r,0.95,0.8602049738168717,0.000819796465140037,0.00018331206237671592,0.859821297260854,0.8605886503728893,20
geo_r,1.0,0.8611999750137329,0.0,0.0,0.8611999750137329,0.8611999750137329,20
